train_07_282,"When the Opposition members boycotted the House proceedings of the day at the end of their virulent protests and demands for the resignation of ‘ corrupt ’ Chief Minister Oommen Chandy and Excise Minister K Babu , an anxious crowd of Assembly staff and watch and ward personnel were looking at the crown of a big coconut tree , where a middle-aged person was staging a protest under the scorching sun and swaying palm fronds .",0,0.5,2,train_07,1
train_03_171,The Palode police have registered a case against about 300 persons in connection with the incident .,0,0.666666667,3,train_03,1
train_07_68,Bangalore courts to remain shut today 03rd March 2012 08:32 AM Police personnels control the situation after a clash between the lawyers and media in the Civil court premises in Bangalore on Friday .,1,1,2,train_07,0
train_02_24,"While two persons received bullet injuries , another man was injured in stone pelting .",0,0.666666667,3,train_02,1
train_03_61,"`` Workers have realised that they are not going to get anything for nothing , '' he said of the strikes that brought farming activity to a standstill in fruit-growing regions of the province in recent months .",1,0.666666667,3,train_03,0
train_03_14,"“ The textbooks and syllabus try to sidestep so-called embarrassing issues like June 4th or the 1967 riots , ” Pang added , referring to the date of the 1989 Tiananmen Square massacre , an event that spurred 1.5 million people , more than a quarter of the population at the time , to march in Hong Kong in the largest ever protest .",0,0.666666667,3,train_03,1
train_06_87,"Abhishek Banerjee , nephew of the chief minister had said : "" The Mamata Banerjee government , by killing him , has proved that in days to come , people will have the final word . "" Communist Party of India-Maoist leader Koteswar Rao alias Kishenji was killed on November 24 , 2011 in a gun battle in West Midnapore district near the Bengal-Jharkhand border .",0,0.5,2,train_06,1
train_02_231,Her story drew widespread condemnation with marches organised against taxi drivers ' actions .,0,0.666666667,3,train_02,1
train_03_109,The CPM workers too came out of the building to confront the protesters and a minor scuffle ensued .,1,1,3,train_03,0
train_04_120,"There would have been no West Bengal as the entire state would have become part of East Pakistan ( present-day Bangladesh ) . ” Addressing the gathering , the state BJP leaders asked the party workers “ not to get provoked by the TMC goons but to strengthen the organisation as the party ’ s goal was to capture power in the state in the 2016 Assembly elections ” .",0,0.666666667,3,train_04,1
train_02_293,"After the police doused the crowd in pepper spray and tear gas , tens of thousands of residents joined the action .",0,0.666666667,3,train_02,1
train_03_23,"On getting the news about Mr. Hazare breaking his fast , they too ended their dharna .",0,0.666666667,3,train_03,1
train_04_151,External Affairs Minister Pranab Mukherjee got off to a sober and dignified start last week when he told his Pakistani counterpart that the elements responsible for the carnage did not want a “ leap forward ” in relations between India and Pakistan and were hence acting against Islamabad ’ s interests as well .,0,0.666666667,3,train_04,1
train_03_317,"When the chief minister was about to inaugurate the mela in the afternoon , some candidates made a dash towards the dais , shouting : “ CM down , down ’ ’ and “ Government down , down ’ ’ .",0,0.666666667,3,train_03,1
train_06_13,"About 1,000 angry protesters gathered outside the Alice Magistrates Court on Thursday where four suspects appeared on charges of murdering a Victoria Hospital tutor last year .",0,0.5,2,train_06,1
train_02_163,""" We 'd often come to an understanding with protesters willing to open up a part of the road , only to have it blocked again by other protesters who disagreed , "" she said .",0,0.666666667,3,train_02,1
train_06_317,A Special Bench of Justices D K Jain and P Sathasivam accepted the plea of the SIT for a further 15 days time to submit its report on the Gulberg Society killings .,0,0.5,2,train_06,1
train_05_23,"It has also sought a judicial inquiry in the entire case , soon after a group of men in lawyers ' robes were seen thrashing students and journalists in the nearby Patiala House court complex yesterday .",1,1,2,train_05,0
train_06_170,"Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that only stringent punishment such as death sentence could act as a deterrent against such ‘ heinous crime ’ .",1,1,2,train_06,219:267,268:323,268:292,:,:,0
train_06_135,"Boycotting the classes and medical services , hundreds of junior doctors squatted at the hospital main building .",1,1,2,train_06,0:43,46:111,0:10,:,:,0
train_08_211,`` We suspect that he pulled the trigger that killed Chika '' .,1,0.5,2,train_08,19:40,46:58,14:18,:,:,0
train_05_257,"The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details reconnaissance activities carried out by 50 - year-old Headley of the targets attacked by Lashker-e-Taiba(LeT) terrorists on November 26 , 2008 that left 166 people dead .",1,0.5,2,train_05,131:274,280:300,280:284,:,:,0
train_02_155,"Dissatisfied with the package , workers staged an all-nigh sit-in .",1,1,3,train_02,0:29,32:65,:,:,:,0
train_06_249,The protesters raised slogans against the government .,1,0.5,2,train_06,30:52,0:29,:,:,:,0
train_02_177,Three people were killed and 69 others injured in the explosion .,1,0.666666667,3,train_02,50:63,0:46,:,:,:,0
train_02_180,Students and teachers of physical education relaunched their protest against the appointment of general teachers for physical education work in schools .,1,0.666666667,3,train_02,69:151,0:68,:,:,:,0
train_06_286,The Cheriyathura clash was the outcome of a petty scuffle between two sections .,1,1,2,train_06,23:78,0:22,23:41,:,:,0
train_07_142,About 200 members of the Treatment Action Campaign ( TAC ) protested outside the hospital and like the families they want answers .,1,0.5,2,train_07,0
train_03_169,"As the violence mounted , the police hurled teargas shells and grenades at the mob .",0,0.666666667,3,train_03,1
train_08_152,"She told Special Judge R Narayana Pisharadi that CPM Onchiyam area secretary C H Asokan , area committee member K K Krishnan and Kunnummakkara local committee member K C Ramachandran had taken out a march in front of their house at Onchiyam raising the slogan “ Chandrasekharan ’ s body would be draped in white cloth . ” On May 4 , 2012 , the day on which he was murdered , Chandrasekharan left home around 12.30 pm .",0,0.5,2,train_08,1
train_04_87,"Victims Recall Trauma , Want Peace at All Cost 31st August 2015 04:57 AM VILLUPURAM : Two weeks after the caste clash , people of Sethusamudram village said they still could not come to terms with the trauma that rocked the village on Independence Day .",0,1,3,train_04,1
train_08_299,"A policeman was killed and several others were wounded in a lengthy gun battle with Maoists at Pollampalli , some 500 km south from Raipur .",1,1,2,train_08,0
train_09_A_131,It was only after Katarias weekend visit to his constituency that the tribals gave up their nightlong vigil on the hilltops and shopkeepers agreed to open the market .,1,0.666666667,3,train_09,0
train_05_32,"Mchunu , an ANC activist and former councillor , was shot dead in May while turning into his driveway in the kwaPata area of Pietermaritzburg .",0,0.5,2,train_05,1
train_01_215,"Thousands of demonstrators marched in Hong Kong on Saturday , facing the threat of arrest and increasingly severe warnings from Beijing .",0,1,3,train_01,1
train_07_5,"In the same breath , he made light of the Seemandhra protests , observing that when a state is bifurcated , it is natural for some to resign and protest .",1,1,2,train_07,0
train_07_46,The taxi operators were protesting about routes .,1,0.5,2,train_07,0
train_06_256,civilians and security forces killed in Naxals attacks in 2008 .,0,0.5,2,train_06,1
train_08_150,"Only CPM had enmity towards TP , says Rema 27th February 2013 08:44 AM K K Rema , wife of slain leader T P Chandrasekharan , stuck to her statement before the Special Additional District and Sessions Court ( Marad cases ) here that the CPM had enmity towards her husband and denied the suggestions made by the defence counsel .",1,1,2,train_08,0
train_09_A_49,"Staff Correspondent Protesters staged a demonstration in front of the Deputy Commissioner 's office Protesters stage demonstration in front of DC 's office Entry of Wal-Mart in retail trade had ruined native traders , says BCCIGovernment was amending the Act without any discussion BELGAUM : Trading activities came to a halt at the Agriculture Produce Marketing Committee Yard in the city causing inconvenience to the growers .",0,0.666666667,3,train_09,1
train_08_281,Ganti Prasadam was killed by unidentified miscreants in Nellore a few months ago and it was alleged that the government was behind the killing .,1,0.5,2,train_08,0
train_03_299,"`` Mail that had already been on the service pipeline is now delayed by 48 hours , but the speedy resolution of the strike more than compensates for this service backlog . ''",0,0.666666667,3,train_03,1
train_06_191,"— | Photo Credit : PHOTO : PTI Sushanta Talukdar Police suspect that it is the handiwork of ULFA ULFA desperate to show its strength after arrests , say police Caller tells TV channels that ULFA is not involved in the blasts Guwahati : Seven people were killed and 55 , including minor children , injured in two bicycle-bomb blasts in Nalbari , headquarters town of lower Assam ’ s Nalbari district on Sunday morning .",1,0.5,2,train_06,0
train_06_198,"A senior police officer , who declined to be quoted on the ground that investigations were still on , told The Hindu that whether the ULFA denied it or not , the police suspected the twin blasts to be the handiwork of the militant outfit .",1,0.5,2,train_06,0
train_08_80,"The protesters – many of whom were wearing black T-shirts and hard hats and were armed with shields made from boards of wood and surfboards , as well as hiking sticks and rods – retaliated by throwing umbrellas and water bottles .",1,0.5,2,train_08,0
train_04_197,"Four persons from Bihar , who attempted to derail a goods train near Erode were booked under the National Security Act in this case .",1,0.5,2,train_04,0
train_08_270,"However , Nitish Kumar termed the shutdown opposed to development .",1,0.5,2,train_08,43:65,30:42,43:53,:,:,0
train_07_271,""" They are very good to us but the strike has to get over for operations to take place , ' ' said Seema whose father is awaiting an operation in ward C -6 .",1,1,2,train_07,0
train_01_111,"They exhorted us to join the protest against the recommendations of the Mandal Commission , which had been implemented a day earlier .",0,0.666666667,3,train_01,1
train_06_305,"Others who addressed the dharna demanded that the government must review Section 124 A of the Indian Penal Code ( IPC ) which deals with sedition , the law under which Sen has been sentenced .",1,1,2,train_06,0
train_02_103,"But the caste violence that wrecked the lives of over a thousand Dalits earlier this month has forever tainted the image of Dharmapuri district as a former Naxal stronghold that , even a decade ago , had no place for caste or class differences .",1,0.666666667,3,train_02,0
train_08_181,"On Monday , the agitating lawyers wanted to meet the District Magistrate but in his absence met Additional District Magistrate Udhab Charan Majhi and Sub-Collector Madhusudan Das who asked them to call off the strike .",1,1,2,train_08,0
train_04_228,"National Highway -37 was blocked by protesters at several places , while vehicles remained off the roads in the affected areas , officials said .",1,0.666666667,3,train_04,0
train_04_111,"Farmers Block NH 7 , Say Government Blind to Their Plight 21st June 2015 06:00 AM CHIKBALLAPUR : Farmers on Saturday blocked the busy National Highway 7 on the outskirts of the city for nearly five hours and shouted slogans against the Union and state governments .",1,0.666666667,3,train_04,0
train_09_A_112,"The march , which began with only a few hundred people at around 10am in Phahameng , had attracted more than 5,000 once it had reached the city centre at lunch time .",0,0.666666667,3,train_09,1
train_02_152,"Indefinite curfew continued in Danilimda and Shahpur , where several incidents of arson had been reported on Sunday .",1,0.666666667,3,train_02,0
train_03_272,"TDP legislator Devineni Umamaheswara Rao , former MP Gadde Ramamohan and city unit president B Venkanna alongwith other protesters staged demonstration at the bus station , stalling district bus services for about two hours .",0,0.666666667,3,train_03,1
train_04_37,"Recent pronouncements by both Beijing and the Hong Kong government suggests this will not be allowed to happen , in spite of the huge demonstrations which have filled the streets and parks of the city over the summer .",0,1,3,train_04,1
train_04_277,"About a dozen protesters gathered outside the court a day after Women 's Day celebrations , some chained to the court fence and others with their mouths taped closed .",0,0.666666667,3,train_04,1
train_06_297,DA MP Yusuf Cassim said in a statement on Tuesday that universities affected by violent student protests had recorded damages worth more than R150 million .,1,0.5,2,train_06,0
train_09_B_149,"`` There was an event to inaugurate the SRC ( Student Representative Council ) this morning , students disrupted the event , '' said campus spokesman Koos Degenaar .",1,1,2,train_09,0
train_08_151,She was deposing before the court on the second day on Tuesday as part of the trial of the Chandrasekharan murder case .,0,0.5,2,train_08,1
train_09_B_73,"Muslims across the city of lakes , still haunted by memories of the 2002 Gujarat riots , say they will not vote for someone who was unable to stop a massacre of ‘ innocent people ’ in his state .",1,1,2,train_09,0
train_02_128,"One protester said yesterday 's turnout was smaller , following reports the authorities had tried to prevent the demonstration .",0,0.666666667,3,train_02,1
train_02_16,"Three persons were killed and over 100 , including 50 cops , injured in the pitched battles between police and Arya Samaj followers .",0,0.666666667,3,train_02,1
train_04_268,"Apart from opposing merger of banks and the practice of outsourcing , the strike was in support of recruitments in the banks , added Mr. Venkataramaiah .",0,1,3,train_04,1
train_08_284,"Jitin Das , among them , resorted to fast unto death and died on the 63rd day of his fast ( September 13 ) , he said .",1,1,2,train_08,0
train_04_299,"Militants fired a rocket at the headquarters of 84th battalion of BSF in Sopore in North Kashmir late last night which missed its target and caused no loss of life or damage to property , police said .",1,0.666666667,3,train_04,0
train_08_159,"Though Chief Secretary S.M. Vijayanand had called the employees ’ representatives for talks on Wednesday , it failed to reach an accord and the Secretariat Association affiliated to the Congress and the Employees Sangh called for a one-day strike .",1,1,2,train_08,0
train_09_A_30,"TAMIL NADU Demonstration staged September 17 , 2012 00:00 IST Members of Popular Front of India staged a demonstration in Tirupur on Saturday against anti-Islam film .",0,0.666666667,3,train_09,1
train_09_A_120,"Some anti-social elements which were already in the area took advantage of the incident to pelt stones at the police , ’ ’ Anuradha said .",0,1,3,train_09,1
train_04_152,"And on Monday , India issued a demarche to Pakistan in which it said it expected “ strong action ” against those responsible for the attacks , “ whosoever they may be . ” But with TV channels declaring “ enough is enough ” and calling for the start of a “ real war ” on terror , the government finds itself increasingly on the back foot .",0,0.666666667,3,train_04,1
train_09_A_98,A local business was also set alight but police again managed to extinguish the fire before it did serious damage .,0,0.666666667,3,train_09,1
train_03_87,"UPPSC quota protest : 4 FIRs name 2,500 for rioting , mischief - Indian Express Express News Service , Express News Service : Allahabad , Wed Jul 17 2013 , 04:07 hrs The Allahabad police Tuesday registered a total of four FIRs , all at Civil Lines police station , in connection with the violence that took place on Monday when youths protesting against the reservation policy of the Uttar Pradesh Public Service Commission ( UPPSC ) went on the rampage .",0,0.666666667,3,train_03,1
train_05_162,"Whether it is the recent demonstrations against a nuclear power plant in Jaitapur in Maharashtra or the earlier outbreaks in Singur and Nandigram in West Bengal , the matter of relief and rehabilitation was left to the state governments according to a well-established practice .",1,0.5,2,train_05,0
train_07_165,* We are excited to announce that our protest action on Tuesday has resulted in a great victory for learners at Sizimisele .,1,0.5,2,train_07,0
train_06_199,“ Two improvised bicycle-bombs were triggered by the ULFA .,1,0.5,2,train_06,0
train_06_66,"The students , aged between 17 and 28 , were arrested as a group of about 3,000 angry students ringed by riot policemen gathered at the institution in April .",0,0.5,2,train_06,1
train_03_252,"As for the SP Government ’ s failure to prevent the flare-up , Mulayam conceded that the preventive measures could have defused the situation .",0,0.666666667,3,train_03,1
train_07_195,"In the 1980s , there was a series of student protests in China , culminating in the Tiananmen demonstrations of 1989 , when not just students but city dwellers all across the country joined the rallies .",0,0.5,2,train_07,1
train_01_245,Additional Director General of Police ( HQs ) Ravinder Kumar said that the state police along with central paramilitary forces have been working to rescue the abducted people .,1,0.666666667,3,train_01,0
train_07_317,"The protesters , during the gathering on Wednesday said they were not willing to listen to any government official and demanded that Ramaphosa come out to address them on how he is planning to stop the scourge of abuse directed at women and children in the country .",1,0.5,2,train_07,0
train_08_309,The two Lashkar-e-Toiba militants drove up to the Central Reserve Police Force ( CRPF ) camp on Monday evening and forced their way in by lobbing a grenade at the gate .,1,0.5,2,train_08,0
train_09_B_28,"Today 's incident , comes barely days after the massacre of 23 Kashmiri Pandits by militants at Wandhama in the Ganderbal area of the Kashmir Valley , and has cast a shadow over the February 16 Lok Sabhapolls in the state .",1,0.5,2,train_09,0
train_07_114,Noted sculptor Kanayi Kunhiraman said the Vilappilsala agitation was a successful example of local people ’ s fight against forces imposing injustice on them .,1,0.5,2,train_07,0
