train_05_280,"The protests started on Tuesday , with residents demanding better service delivery and housing .",1,1,2,train_05,0
train_04_250,"KARNATAKA Communal clash in Mysore jail February 02 , 2008 00:00 IST Staff Correspondent MYSORE : Tension prevailed in Mysore Central Jail on Friday evening after a communal clash broke out between inmates .",1,1,3,train_04,0
train_06_208,"The official claim that the abductions are the outcome of the Naxalites ’ falling support base , only helps to divert attention from the core issue .",1,0.5,2,train_06,0
train_03_42,"The release claimed that 20 army personnel , including a junior commissioned officer , were killed and 12 others injured in the incident .",0,1,3,train_03,1
train_08_76,"Organisers said almost 300,000 protesters and residents on Saturday afternoon defied a police ban to descend on the town in Hong Kong ’ s western New Territories .",1,1,2,train_08,0
train_01_233,UPA criticised Demonstrations were held in front of the bank branches and the insurance company premises denouncing the failure of the UPA government in holding the price line .,1,0.666666667,3,train_01,0
train_08_140,"— | Photo Credit : Photo : N. Bashkaran April 18 , 2009 00:00 IST Staff Reporter KRISHNAGIRI : Cadres of Communist Party of India ( Marxist ) staged a demonstration in front of the Revenue Divisional Office , Krishnagiri , on Friday condemning the attack on the party MLA by unidentified persons in Madurai on Wednesday night .",1,1,2,train_08,0
train_06_105,"But she really caught the public 's attention last month when the China Grass-roots Women 's Rights Centre - the NGO Ye set up in Hubei - started a petition drive in the provincial capital , Wuhan , calling for the legalisation of prostitution .",1,1,2,train_06,0
train_08_41,"TAMIL NADU Toddy tappers held in districts January 22 , 2009 00:00 IST Revoke ban : Members of Tamil Nadu Nadar Peravai showing pots as a mark of protest in Virudhunagar on Wednesday .",1,1,2,train_08,0
train_05_133,"EFF protests at Constitutional Court as Fees Must Fall activist fights for bail ANA Reporter JOHANNESBURG , March 1 ( ANA ) - Demonstrators clad in Economic Freedom Fighters ( EFF ) regalia gathered at the Constitutional Court on Wednesday as an application by student activist Bonginkosi Khanyile was being heard .",1,1,2,train_05,0
train_07_244,"Calling for the resignations of Basic Education Minister Angie Motshekga and her director general Bobby Soobrayan , protesters sang songs calling for them to `` voertsek scram '' and `` hamba go '' .",1,0.5,2,train_07,0
train_02_108,"The discovery of his body later that day is said to have provoked a 1,500 - strong mob to rampage through Natham and two smaller Dalit settlements , Kondampatti and Anna Nagar , where it set ablaze over 200 houses , damaged at least 50 others , and allegedly looted valuables and cash worth lakhs of rupees .",1,1,3,train_02,0
train_09_A_118,Police justify action against students 16th December 2009 03:25 AM HYDERABAD : Police justified their action against students participating in the agitation programmes at Sri Krishnadevaraya University in Anantapur today even as various political parties and organisations launched protests against the unfortunate incident .,0,1,3,train_09,1
train_08_33,"| Photo Credit : — Photo : Srinivas Kommuri July 14 , 2009 00:00 IST The TDP leader terms it an attempt on her life by the Daggubati couple TDP members were probing irregularities in wage payment under NRLEGP when they were mobbed Rajakumari demands Venkateswara Rao ’ s resignation from House , Purandeswari ’ s apology ONGOLE : Congress workers on Monday attacked TDP senior leader and MLC Nannapaneni Rajakumari with sticks and stones leaving her badly mauled at Karamchedu , native village of Union Minister of State Daggubati Purandeswari ’ s husband and Parchur MLA Venkateswara Rao .",1,1,2,train_08,0
train_07_235,"Tamil Nadu witnessed high-voltage protests for days over the UNHRC resolution on Lanka , with political parties and students demanding that the Centre take a strong stand against what was being seen as “ genocide ’ ’ of ethnic Tamils .",1,1,2,train_07,0
train_07_190,""" This has led the department to conclude that I prompted the idea of an agitation among the inmates after the two officials were transferred , ' ' he said .",1,1,2,train_07,0
train_03_290,"Dr Joshi said , “ The protest was to make the government realise the hazards of allowing stone crushers to function in an agriculturally rich area .",1,1,3,train_03,0
train_05_19,Hundreds of members of the Police and Prisons Civil Rights Union gathered at the King Dinuzulu Gardens in Durban on Wednesday ahead of a march over salary grades on Wednesday .,1,1,2,train_05,0
train_01_44,"The neighbouring State apparently relented after 500 trucks carrying vegetables , eggs , fishes and other perishable items from Andhra Pradesh were detained by BJD activists at various places in Balasore .",1,1,3,train_01,0
train_04_280,"After success of teachers , pharmacists repeat Sholay act - Indian Express Express News Service , Express News Service : Mohali , Fri Mar 25 2011 , 00:56 hrs After contractual teachers got back their jobs in a similar way , the retrenched rural veterinary pharmacists and Class IV employees also resorted to the Sholay act in Mohali on Thursday .",1,1,3,train_04,0
train_05_211,"Students have been protesting against academic and financial exclusion , registration and residences since Monday last week .",1,1,2,train_05,0
train_08_11,"The organisers of the bandh , which included many Kannada organisations , Dalit organisations and heads of a few religious maths , there was no was force on the business establishments and hotels to close their establishments , and everybody 's support for the bandh call appeared voluntary .",0,0.5,2,train_08,1
train_02_175,"Amid high drama , the police whisked away the legislator on the night of June 18 when he had climbed on the water tank atop the college building after parents of the students and local people had gathered in front of the college building and pelted stones .",1,0.666666667,3,train_02,0
train_02_134,"After the jawans left , the Kaliachak police station was attacked , ” said a resident .",1,0.666666667,3,train_02,0
train_04_99,The state shut down Saturday in protest .,0,0.666666667,3,train_04,1
train_06_225,"With more than 450 junior doctors staying off duty , the functioning of the Departments and critical units have been affected seriously .",1,1,2,train_06,0
train_05_201,"As the popular uprising against the law thrust Hong Kong into the spotlight , much of the attention focused on how it could erode the city ’ s civil liberties and put dissidents at risk .",1,1,2,train_05,0
train_03_133,"By noon , veteran BJP leader O. Rajagopal took over the fast as Krishnadas had to go for campaigning .",1,0.666666667,3,train_03,0
train_05_127,Violence erupted on Tuesday when the Democratic Alliance showed support for the subsidy by marching to Cosatu 's headquarters in Johannesburg .,1,1,2,train_05,0
train_05_82,Terrorist attack on the Pathankot airbase exposed another chink in our media armour .,1,1,2,train_05,0
train_08_44,"Raising slogans against the State Government ’ s ban on toddy tapping , which was later upheld by the Supreme Court , some protestors drank toddy and certified that it was only a health drink with insignificant alcohol content and not an alcoholic beverage like the brew being sold in the IMFL outlets of the State Government .",1,0.5,2,train_08,0
train_01_263,District Collector Gaurav Dwivedi and Superintendent of Police M.S. Tomar rushed to the spot and asked the labourers to withdraw the strike .,1,0.666666667,3,train_01,0
train_02_126,"At least one demonstrator was briefly detained when he unfolded a banner , witnesses said .",1,0.666666667,3,train_02,0
train_05_157,"PCC gives Rs 10 lakh EX gratia to SPO ’ s family 12th March 2009 03:09 AM HYDERABAD : Expressing sympathy to the family members of Special Police Officer ( SPO ) K Subrahmanyam Raju who died in the attack on Gandhi Bhavan by MRPS activists recently , Pradesh Congress Committee president D Srinivas today announced an ex gratia of Rs 10 lakh to the bereaved family .",1,1,2,train_05,0
train_03_243,"The SAHRC investigated Tatane 's death , during a protest in Ficksburg in April 2011 , followed a complaint by the Council for the Advancement of the SA Constitution .",1,1,3,train_03,0
train_01_116,"Jammu : Delhi court blast accused killed in Kishtwar August 07 , 2012 00:00 IST A 2011 Delhi High Court blast accused , Amir Ali Kamal , was among two Hizb—ul—Mujahideen ( HM ) militants killed on Monday in a shootout with security forces in the mountainous Kishtwar district of Jammu and Kashmir , police said .",1,0.666666667,3,train_01,0
train_01_181,"A guard said , "" When Jha did not get leave till four hours before departure of his train , he hanged a poster around his neck announcing an indefinite hunger strike .",1,0.666666667,3,train_01,0
train_02_167,"Alleging medical negligence on the part of the attending surgeon , Dr D V Bhagat , a mob of around 500 people , comprising mostly BJP workers , had resorted to stone-throwing and destruction of both the civic hospital as well as Dr Bhagat 's private clinic located a kilometer away from the hospital .",1,1,3,train_02,0
train_03_97,Nobody has claimed responsibility for the blast that injured 15 people including 11 policemen from the 4th KSRP battalion .,1,0.666666667,3,train_03,0
train_02_314,The murders evoked widespread protest with people speaking out openly against Baruah and demanding stringent action against the perpetrators of the crime .,1,1,2,train_02,0
train_03_57,DUT was closed last week after about 300 students clashed with police and campus security personnel in running battles on the institution 's Steve Biko campus in Durban .,1,1,3,train_03,0
train_03_303,"He enrolled at UNISA after his expulsion from the University of the North ( Turfloop ) for political activism , which arose from the organisation of the pro-Frelimo rallies in 1974 under the banner of the then South African Students Organisation ( SASO ) .",0,0.666666667,3,train_03,1
train_07_15,Six protesters were injured in the firing .,1,0.5,2,train_07,31:41,0:27,:,:,:,0
train_06_104,"On Monday , two people were killed , allegedly by police , during the protests .",1,0.5,2,train_06,37:78,12:34,37:49,:,:,0
train_07_52,"On learning about the incident , the local police rushed to the spot .",1,1,2,train_07,3:30,33:68,0:2,:,:,0
train_08_243,"Will the unprecedented protests embolden them to fight for their beliefs in future , or convince them that resistance to Beijing ’ s will is futile ?",1,1,2,train_08,5:31,32:147,88:96,32:40,:,59:82,32:54,55:58,:,:,0
train_09_B_87,A bodyguard of Javed was killed in that attack .,1,1,2,train_09,35:46,0:31,:,:,:,0
train_08_182,"We will continue to boycott the work in all courts till the District Magistrate looks into our demands , ” Samal said .",1,1,2,train_08,56:102,0:50,51:55,:,:,0
train_04_323,"The strike has led losses worth Rs 10,000 crore per day to different stakeholders .",1,0.666666667,3,train_04,0:10,11:81,11:18,:,:,0
train_07_11,Vehicles have also been used to commit attacks on civilians in Nice and Berlin .,1,0.5,2,train_07,29:78,0:28,29:31,:,:,0
train_02_133,“ Suddenly the situation flared up and the vehicle was vandalised .,1,0.666666667,3,train_02,2:34,39:65,:,:,:,0
train_03_291,The incident triggered outrage across the country and was condemned as despicable and shameful stirring memories of a similar attack last December in New Delhi that sparked nationwide protests .,1,1,3,train_03,0:12,13:192,13:22,58:67,95:103,116:159,165:192,160:172,:,:,0
train_06_102,The arrests came after residents took to the streets and barricaded roads .,1,1,2,train_06,23:73,0:16,:,:,:,0
train_01_17,The attack on Karayogams had sparked sharp reactions from the CPM leaders .,1,0.666666667,3,train_01,0:24,25:73,29:36,:,:,0
train_02_199,"Unique protest against FDI in retail - Indian Express Agencies , Agencies : New Delhi , Wed Nov 28 2012 , 14:05 hrs It was a protest with a difference where senior BJP leader Murli Manohar Joshi today joined traders in blowing horns to drive home a message that the government has become "" deaf and dumb "" to voices against FDI .",0,0.666666667,3,train_02,1
train_04_259,Implats has been blamed for the strike by National Union of Mineworkers ( NUM ) general secretary Frans Baleni .,1,0.666666667,3,train_04,0
train_04_24,"In a bid to reach out to voters , the Trinamool Congress leader participated the 7 - km padayatra from Rajabazar , a minority dominated area to Ballygung Phari covering five Assembly constituencies .",1,1,3,train_04,0
train_06_299,"Cassim said that the DA had since laid a complaint at the South African Human Rights Commission ( SAHRC ) against one identified leader in the EFF structure , Omphile Seleke , who allegedly incited chaos and violence at the University of Pretoria ( Tuks ) campus in particular .",1,1,2,train_06,0
train_06_51,"KERALA Private bus strike total in city August 14 , 2008 00:00 IST DIFFICULT RIDE : Commuters had a hard time on the first day of the private bus strike in the city on Wednesday .",1,1,2,train_06,0
train_09_A_43,Their signatures and a letter demanding the proposal be scrapped were submitted to Chevalier 's management through the Labour Department .,1,1,3,train_09,0
train_07_162,"In a related development at Salem in Tamil Nadu , a 26 year-old man attempted self-immolation protesting against Rajapaksa ' visit .",1,1,2,train_07,0
train_05_284,"Addressing a massive gathering of party workers and sympathisers from in and around the city at the ‘ maha dharna ' organised in the vicinity of the Collector 's office here on Monday , Mr. Naidu said the Rosaiah Government has failed on all fronts and neglected agriculture as reflected in the acute shortage of fertilizer faced by the farmers .",1,1,2,train_05,0
train_03_107,In the streets too the general sense of animosity prevailed as the CPM and BJP workers scuffled outside the AKG Centre and 600 people were detained .,1,1,3,train_03,0
train_05_1,"BJP condemns terror strikes in J & K ; , says Pak continuing with proxy war - Indian Express Press Trust Of India , Press Trust Of India : New Delhi , Thu Sep 26 2013 , 11:19 hrs BJP spokesperson Prakash Javadekar said that Pakistan land is being used to attack and conduct terror attacks in India .",1,0.5,2,train_05,0
train_03_267,"Not only were the 41 illegally taking part in the strike , as they were essential service workers , but they were also preventing fellow employees from working , by threatening and physically attacking them .",0,0.666666667,3,train_03,1
train_05_97,"The main suspect in a series of parcel bombings in southern China was killed in one of the blasts , according to local police .",1,1,2,train_05,0
train_03_145,TN : 2 questioned over Ramajayam murder 02nd April 2012 02:29 AM TIRUNELVELI : Police on Sunday picked up two persons from the Tirunelveli district in connection with the murder of K N Ramajayam and regarding the life threat issued to his brother and former DMK minister K N Nehru on Sunday .,1,1,3,train_03,0
train_06_227,"The petitioner Rohan Mohanty has submitted that junior doctors ’ strike has affected hundreds of patients and thus , they should be directed to join duty immediately .",1,1,2,train_06,0
train_01_102,"Max Chung , who delivered the application for a letter of no objection from the police , that is required to hold a rally , said : “ We want to show to the public and international community that Hong Kongers , we will never surrender in front of terrorism … To show our solidarity and say no to terrorism , we have to stand up. ” Chung said : “ Yuen Long was under terrorist attack and we have no choice but to take it back. ” The protests , principally over a controversial bill that would allow suspects to be extradited from Hong Kong to mainland China , have taken on new demands , including an investigation into police use of rubber bullets , teargas and physical violence against protesters .",0,0.666666667,3,train_01,1
train_08_300,"NAGAPATTINAM : Farmers allege irregularities February 22 , 2014 00:00 IST Farmers of villages in and around Kondal here in Mayiladuthurai staged a protest demonstration in front of the office of Sub-Registrar-Cooperatives levelling allegations on Friday .",1,1,2,train_08,0
train_05_230,The bandh took a nasty turn in the afternoon when enforcers dragged passengers out of autos whose drivers had not joined the strike .,1,1,2,train_05,0
train_04_19,"Following this , the police appealed to the agitators to withdraw the strike .",0,0.666666667,3,train_04,1
train_04_194,"Following information from T Rajasekaran , the guard of Salem-Chennai Express that had passed the spot just minutes before the explosion , the express train was stopped hardly 20 metres away from the blast site .",1,0.5,2,train_04,0
train_03_296,They blocked the Gulbarga - Aland Road from 11 a.m. to 6.30 p.m. causing inconvenience to the public .,1,0.666666667,3,train_03,0
train_06_80,Senior Congress leader Narsingh Mishra said the massive turnout at the rally showed that the people want a change .,1,0.5,2,train_06,0
train_07_209,"Monday saw the continuing trend of protests in the city , as more than 500 people gathered at Town Hall .",1,1,2,train_07,0
train_09_B_136,"Apart from these two , one Ariz Khan alias Junaid had been declared a proclaimed offender while Mohd Saif was not made an accused in this case as according to the prosecution , he had surrendered peacefully and did not play any part in the entire incident .",1,0.5,2,train_09,0
train_02_240,Two civilians also received gun shot wounds in the firing .,1,1,3,train_02,47:57,0:43,:,:,:,0
train_09_A_10,Khan 's boycott will be largely symbolic because he is seen as a ceremonial head .,1,1,3,train_09,49:80,0:40,41:48,:,:,0
train_02_225,"When a security guard tried to intervene , he was brutally assaulted .",1,0.666666667,3,train_02,5:40,43:68,:,:,:,0
train_08_133,This false propaganda is being carried out against the agitation in Singur .,1,1,2,train_08,43:74,0:42,:,:,:,0
train_07_51,This resulted into a clash between the members of the two communities .,1,0.5,2,train_07,0:4,5:69,5:18,:,:,0
train_08_69,"KARNATAKA Protest against permitting bar in residential area July 03 , 2008 00:00 IST Up in arms : Members of the Kannada Para Mahamandala staging a demonstration in Hubli on Wednesday .",1,1,2,train_08,0
train_06_295,"Akilan was admitted to hospital here along with member of rivaal group Stalin Dinakaraj , who also sustained injuries in the melee .",1,0.5,2,train_06,0
train_02_142,"A couple of months ago , MC staffers had to retreat after a mob attacked them in Fatehullapur village , Verma told Newsline .",1,1,3,train_02,0
train_09_B_150,He dismissed as unfounded earlier reports that a student was killed during the melee .,1,1,2,train_09,0
train_09_B_6,The journalist who had put out a report to that effect was manhandled .,0,1,2,train_09,1
train_06_35,Police teargassing was answered with a few gunshots in the air from one of the houses .,1,0.5,2,train_06,0
train_07_251,"KARNATAKA Arrest Muthalik , ban sene : PFI May 16 , 2010 00:00 IST Staff Correspondent Udupi : Leaders of various organisations who participated in a dharna organised by the district unit of Popular Font of India in front of the Deputy Commissioner 's office here on Saturday urged the Union Government to initiate immediate legal action against the leader of the Sri Rama Sene , Pramod Muthalk , and his followers .",1,1,2,train_07,0
train_06_160,Two constables allegedly committed suicide in Nizamabad district demanding statehood .,1,1,2,train_06,0
train_06_152,Shortly afterwards protestors gathered again and blockaded the main road between Ganyesa and Vryburg .,1,0.5,2,train_06,0
train_08_267,"Chief Minister Nitish Kumar , on the other hand , said Thursday 's shutdown was opposed to development .",1,0.5,2,train_08,0
train_05_254,Wednesday 's demonstration was the second one organised with the help of the Bharatiya Vidyarti Sena ( BVS ) .,1,0.5,2,train_05,0
train_01_64,The action helped launch a 79-day street occupation that was described as the greatest challenge to China ’ s Communist rulers since the 1989 Tiananmen protests .,1,0.666666667,3,train_01,0
train_09_B_105,The umbrella movement protests did not achieve “ what the demonstrators wanted and of course they didn ’ t have a well thought out strategy ” .,1,1,2,train_09,0
train_03_60,"The labour minister 's announcement followed countrywide public hearings on a new minimum wage for the agriculture sector , which were prompted by violent protests in parts of the Western Cape .",1,0.666666667,3,train_03,0
train_09_A_104,Over 250 people participated in the rally in support of the campaign .,0,0.666666667,3,train_09,1
train_08_39,"Saying that the attack was planned and motivated , she demanded Dr. Venkateswara Rao to resign his Assembly membership and sought an apology from Ms. Purandeswari .",1,1,2,train_08,0
train_05_122,Passengers to the Shamshabad airport did not have much of a problem as some radio cab operators did not participate in the strike and they made brisk business .,1,1,2,train_05,0
train_09_B_132,"The encounter had taken place at flat no. L -18 , Batla House in Jamia Nagar locality here on September 19 , 2008 , six days after serial bomb blasts rocked Delhi , killing 26 persons and injuring 133 others .",0,0.5,2,train_09,1
train_05_0,"” Meanwhile , more than 5,000 oil tanker lorries plying inside Chennai city have planned to support the strike and will stay off the roads from Thursday .",1,1,2,train_05,0
train_02_174,The legislator and his family members went on an indefinite fast here alleging that the Congress government was trying to implicate him in a false case .,1,0.666666667,3,train_02,0
train_01_20,"`` I observed the attack on the police , I have no doubt about it , '' Modiba said during cross-examination .",1,0.666666667,3,train_01,0
train_05_172,"After firing , Chandrababu , Left gun for YSR - Indian Express Express News Service , Express News Service : HYDERABAD / KHAMMAM , JULY 29 , Sun Jul 29 2007 , 23:47 hrs The embers left by Saturday 's police firing which killed six Left activists agitating for land are unlikely to die soon .",1,1,2,train_05,0
train_08_276,"Spot where they got on bus turns protest venue - Indian Express Aditi Vatsa , Aditi Vatsa : New Delhi , Sun Dec 30 2012 , 01:17 hrs Mourning the death of the 23 - year-old gangrape victim and demanding strict punishment for the guilty , a large crowd gathered at Munirka bus stop , the same spot from she and her friend had boarded the chartered bus on that ill-fated night .",1,1,2,train_08,0
train_08_301,Democratic Party members staged a protest yesterday outside the central government 's liaison office in Hong Kong and handed in a letter addressed to Premier Wen Jiabao calling for Ching 's release .,1,1,2,train_08,0
train_07_253,MUMBAI : The protest by NGO ‘ Swabhiman ’ led by Maharashtra Industry Minister Narayan Rane ’ s son Nitesh Rane against 15 percent water supply cut by the Shiv Sena-ruled Brihanmumbai Municipal Corporation ( BMC ) claimed one life on Thursday .,1,1,2,train_07,0
train_06_258,"July 26 : A day later , it was Ahmedabad 's turn as 29 people were killed and over 100 hurt as 16 bombs went off in a space of 90 minutes .",1,1,2,train_06,0
train_08_21,"Describing the incident as "" a dastardly and anti-democratic act "" , Singh said , "" Government will take firm action against the perpetrators of violence of any kind . """,1,0.5,2,train_08,0
train_07_259,Other explosions cut railway lines between the sprawling township and Johannesburg .,1,1,2,train_07,0
train_06_92,Ramana filed a case against the eight members in Dharmavaram police station accusing them of beating him up and even threatening to kill him .,1,1,2,train_06,0
train_03_134,Rajagopal concluded the fast in the evening when the Home Minister ’ s office informed BJP leaders about the report sent to the Election Commission .,1,1,3,train_03,0
train_04_324,"When asked about the response to the ongoing strike , Sugumar said , “ Since the diesel price issue has irked almost all truckers , nearly 95 per cent of trucks are off the roads in the country .",1,1,3,train_04,0
train_07_59,"Protest organiser Stanely Li Sai-wing of the DAB said that , according to the government , there were 29 prosecutions for drug-driving in the first five months of the year , compared with five in 2009 .",1,1,2,train_07,0
train_08_268,""" Yes , we are happy that , after all , people 's anger was reflected and evident with the total success of the shutdown in Bihar , "" Lalu Prasad told IANS here Friday .",1,1,2,train_08,0
train_02_290,The activists planned to use civil disobedience tactics and occupy Hong Kong ’ s central business district in hopes that Beijing would allow Hong Kong voters to choose the city ’ s leader for the first time in history in 2017 .,0,0.666666667,3,train_02,1
train_09_A_153,"With PLGA week coinciding with the two-day bandh call from December 4 , protesting the killing of Kishenji , the villagers apprehend",1,0.666666667,3,train_09,0
train_01_283,"Local drivers have allegedly been attacking the vehicles and threatening foreign drivers , who they accuse of taking jobs meant for locals .",1,0.666666667,3,train_01,0
train_07_194,"Within seconds he had been thrown to the ground by the “ revolutionary masses ” , and thus he began a wretched phase in life , denounced and beaten at every turn .",1,1,2,train_07,0
train_06_56,"Hong Kong has been rocked by a series of protests by hundreds of thousands of people in recent weeks , many of which have ended in violent clashes between police and pockets of demonstrators .",1,1,2,train_06,0
train_05_31,"`` A number of comrades have been arrested in Pietermaritzburg who are accused of having been involved directly or indirectly in the killing of comrades , including the murder of comrade Musawenkosi Mchunu .",1,1,2,train_05,0
train_05_41,Sources said regulation on plying of trains between 10 pm and 5 am at various sections of the South Eastern Railway ( SER ) had been continuing since May 28 last year after derailment of Jnaneswari Express in West Bengal by suspected Maoists .,1,1,2,train_05,0
train_03_200,"Mandya : Farmers protest as outflow from KRS is increased September 25 , 2015 00:00 IST Even as the water-level in Krishnaraja Sagar , near Srirangapatna , is plummeting steeply , the rate of outflow was increased on Thursday evening .",1,0.666666667,3,train_03,0
train_07_316,"On Wednesday , a crowd , made up of mainly young people from various civil community organisations and students from universities and schools across the city , gathered outside the CTICC , chanting struggle songs and holding posters on which was written `` enough is enough '' and `` stop killing women and children '' .",1,0.5,2,train_07,0
train_05_86,The windshields of several government and private buses and an ambulance were damaged in the stone-pelting incident .,1,1,2,train_05,0
train_06_27,"Communal clashes in NE Delhi mar Eid Posted : Wed Jan 20 1999 IST NEW DELHI , JANUARY 19 : A minor tiff between children on Eid day led to Hindu-Muslim clashes in Welcome Colony near Seelampur in northeast Delhi .",1,1,2,train_06,0
train_08_8,"KARNATAKA Gulbarga city observes near-total bandh Joining hands : Members of several organisations taking out a rally in support of the former Minister S.K. Kanta , who is leading the pourakarmikas ' agitation , in Gulbarga on Friday .",1,1,2,train_08,0
train_02_226,"ANDHRA PRADESH Congress office in Vidyut Bhavan flayed June 17 , 2007 00:00 IST KADAPA : Members of the United Electricity Employees Union staged dharna before the Collectorate on Saturday decrying allotment of one acre of land on Vidyut Bhavan premises to the Congress office .",1,0.666666667,3,train_02,0
train_09_B_48,"Credit was lavish and praise unwavering , making even the judges comment that the riots might have occurred somewhere else .",1,0.5,2,train_09,0
train_03_138,"The idol of Chattambi Swami and the make-shift temple in front of the 17 - cent plot , believed to be the birthplace of Chattambi Swami , at Kannammoola were destroyed by miscreants on Tuesday night .",1,0.666666667,3,train_03,0
train_04_193,"Though none were injured , it shook the entire State machinery , as the blast had occurred just a few days ahead of the classical Tamil conference in June last year .",1,1,2,train_04,0
train_06_98,"The party 's provincial task team co-ordinator Saki Mafikeng said the meeting took place at the Tshing stadium , following service delivery protests in the Ventersdorp area over the weekend .",1,0.5,2,train_06,0
train_02_35,"He and six others were detained last August , accused of the “ illegal detention ” of a bulldozer driver who they feared was about to knock down houses .",1,1,3,train_02,0
train_05_294,"The Global Times , a state-run newspaper known for its hawkish stance , said in an editorial that the event to commemorate the June 4 crackdown had "" clearly crossed the red line of the law "" as it was related to "" the most sensitive political issue "" in China .",1,1,2,train_05,0
train_05_40,"Objecting to this , counsel for Sasikala , one of the accused in the case , C Manishankhar and senior counsel B Kumar submitted that they had work in Chennai court on those days and the matter be therefore taken up on either July 11 or July 12 , to which Chowta pointed out that proceedings were not possible on those days in the wake of the state Bar Council strike and on July 13 and Acharya had to be present in Delhi as he is also a member of the Central Law Commission .",1,1,2,train_05,0
train_08_234,"At one point , recorded in the documentary , the filmmaker himself was embroiled in the violence , when he was hit in the face by a police officer .",1,1,2,train_08,0
train_04_136,Activists hold Earth ’ s funeral march 13th December 2009 04:26 AM BANGALORE : The Global Day of Action initiative gained support in Bangalore during a march conducted by Greenpeace in response to the uncertainity of the the UN Climate Change Conference in Copenhagen .,0,0.666666667,3,train_04,1
train_07_50,"According to the police , the incident occurred when a man , belonging to the Dalit community , was allegedly asked to pay extra money for eggs at a roadside stall by its owner , a Muslim .",1,1,2,train_07,0
train_02_129,"They began to march at around 2 pm , attracting onlookers and passers-by as they moved towards a popular shopping and entertainment area under close police watch .",1,0.666666667,3,train_02,0
train_05_68,"The organisers of that rally – the Civil Human Rights Front ( CHRF ) – issued a joint statement with democratic lawmakers placing the blame for the destruction at the legislative council squarely on Lam , saying she had “ ignored the demands of the people and pushed youngsters towards desperation ” .",1,0.5,2,train_05,0
train_07_117,"It is not a time of celebration , there are no winners in this strike , '' Magara said .",1,0.5,2,train_07,0
train_02_249,"A series of blasts took place Sunday before Modi was to address the BJP rally , leaving six dead and over 80 injured .",1,0.666666667,3,train_02,0
