train_05_44,"HAVERI : DC told to probe Savanur protest July 22 , 2010 00:00 IST Water Resources Minister Basavaraj Bommai , who represents Shiggaon Assembly Constituency , has directed the Deputy Commissioner of Haveri to conduct an inquiry into the incident in which members of the “ Bhangi ” community of Savanur staged a protest by pouring faeces over their heads .",1,0.5,2,train_05,0
train_01_230,"ANDHRA PRADESH Work in banks , insurance firms hit August 21 , 2008 00:00 IST Back to old days : A horse-drawn cart comes in handy for passengers as autos went off the road during the general strike in Kurnool on Wednesday .",0,0.666666667,3,train_01,1
train_04_135,"The final leg of the march would be to deliver memorandums to the SA Chamber of Mines , the Johannesburg central police station , the office of the auditor general , and the Hawks .",1,0.5,2,train_04,0
train_07_220,"Muck on road after SP leader , supporters beat up LMC men - Indian Express Express News Service , Express News Service : Lucknow , Wed Jul 11 2012 , 04:20 hrs A Samajwadi Party leader and his supporters allegedly beat up three Lucknow Municipal Corporation sanitation workers and manhandled a constable in Thakurganj area on Tuesday .",0,0.5,2,train_07,1
train_03_137,"The strike will be intensified after consulting with like-minded people , he added .",1,0.666666667,3,train_03,0
train_05_47,Mr. Bommai later told presspersons that whoever was responsible for forcing the protestors to stage such a protest would be dealt with sternly .,1,1,2,train_05,0
train_07_122,"“ It was a planned attack instigated by the PMK , who are trying to gain political mileage , ” he charged and added that members of a community in 30 villages , spread across political parties , joined the PMK-led assault .",1,1,2,train_07,0
train_07_143,They said they would continue with the action until a concrete plan was in place .,1,1,2,train_07,52:80,10:45,46:51,:,:,0
train_06_95,They protested against the Circle Inspector 's highhandedness .,1,1,2,train_06,15:61,0:14,:,:,:,0
train_05_165,"Two protestors were shot dead , allegedly by police , on Monday during a service delivery protest .",1,1,2,train_05,71:97,0:63,:,:,:,45:97,0:29,42:44,:,:,0
train_02_259,""" The relay fast is a way of supporting Anna from Pune .",1,0.5,2,train_02,20:54,2:16,20:28,:,:,0
train_09_B_108,""" Three terrorists have been killed in this gunfight , which is still going on .",1,1,2,train_09,39:52,2:35,:,:,:,0
train_07_239,"But Nithin would continue his hunger strike by not eating anything , he added .",1,0.5,2,train_07,47:66,4:43,44:46,:,:,0
train_07_64,The four inmates who held her hostage were arrested .,1,0.5,2,train_07,0:37,43:51,:,:,:,0
train_09_B_118,"Maoists force Centre to revisit CRPF deployment 01st July 2010 03:56 AM NEW DELHI : Unnerved by another instance of sudden ambush and massacre of Central Reserve Police Force personnel by Maoists , the Centre on Wednesday gave hint of enacting a tactical retreat from Naxal strongholds like Dantewada and Narayanpur in Chhattisgarh , camouflaging it as ‘ revisiting deployment ’ .",1,0.5,2,train_09,0
train_01_210,"`` We do not know about the strike , if we called for a strike we could have informed commuters , '' said president Philip Taaibosch .",1,1,3,train_01,0
train_07_159,"Sainath Metri , taluk panchayat member ; Pandurang , Yeshwant Datekar , Mahadev Kumtekar and Narayan Govekar , leaders of fishermen who led the agitation , told presspersons that the officials would forget the development of road after the inauguration of the bridge .",0,0.5,2,train_07,1
train_02_125,"Ignoring warnings that any gathering would be illegal , they started congregating near the provincial government headquarters at about 10 am despite a heavy police presence .",0,0.666666667,3,train_02,1
train_01_108,"In Yuen Long , Chung and other protesters are demanding the government conducts an independent investigation and officially characterises the violence as a “ cross-border terrorist attack ” .",0,0.666666667,3,train_01,1
train_02_278,"AISF State general secretary Viswanath , district president Srinivasulu , secretary Chandrasekhar , city secretary Mahendra , organising secretary Ranganna , vice-presidents Bhargav and Venkatesh and a large number of students jostled with the police when they picketed Kurnool Collectorate .",0,0.666666667,3,train_02,1
train_06_243,"ANDHRA PRADESH Strike near total in Khammam December 15 , 2006 00:00 IST Staff Reporter Dharnas , demonstrations mark the protest against government policies KHAMMAM : The general strike called by the left trade unions against the Centre 's economic policies was near total in Khammam district on Thursday .",1,0.5,2,train_06,0
train_01_35,"September 14 , 2012 00:00 IST Her absence from Vijayamma ’ s protest meet gives credence to rumours Rumour mills are abuzz in Warangal hinting that YSR Congress party leader and former Minister Konda Surekha may join the Congress soon .",1,0.666666667,3,train_01,0
train_01_117,"As we closed in on the hideout of the militants , a fire fight began that continued for over an hour , ” he said .",0,1,3,train_01,1
train_09_A_35,"I am warning other theatres to stop the screening , otherwise , we will intensify our protest in the city in coming days , ” said city Bajrang Dal chief Jwalit Mehta , who led the attack .",1,0.666666667,3,train_09,0
train_01_258,"Former TDP Minister P. Babumohan , who was in oblivion for long , participated in the agitation Despite assurances by the authorities , the stock of urea is not reaching farmers",1,0.666666667,3,train_01,0
train_04_45,"But even three days after the incident , not a single protester has been arrested by police , Swain alleged and requested the Chief Justice to ensure that the Supreme Court monitored the investigation .",0,0.666666667,3,train_04,1
train_06_263,July 16 : CPI-Maoist cadres killed 17 personnel of the Special Operations Group of the Orissa Police in a landmine blast in Malkangiri district .,0,0.5,2,train_06,1
train_05_323,"July 12 , 2009 : Three separate attacks in Rajnandgaon district of Chhattisgarh claim the lives of 30 security personnel .",1,1,2,train_05,0
train_04_79,"Despite the presence of the IG , policemen moving in vehicles forced a bandh in the town .",0,0.666666667,3,train_04,1
train_06_127,"The anti-Posco activists torched our houses , damaged our betel vines and paddy crops and threw us out .",1,1,2,train_06,0
train_06_284,"Freezing weather conditions at ANC PE Siyanqoba Rally Raahil Sain PORT ELIZABETH , July 23 ( ANA ) - African National Congress supporters streamed into the Dan Qeqe Stadium in Zwide , Port Elizabeth , in freezing weather conditions and rain for the ANC 's August 3 municipal elections Siyanqoba rally on Saturday .",1,1,2,train_06,0
train_01_173,"Yes , he 's the fellow who assured his government bosses the July 1 , 2003 , protest march would draw mere thousands , not the half a million that actually turned up .",1,0.666666667,3,train_01,0
train_07_288,"' The senior official , who spoke on condition of anonymity , observed that protests by professionals such as teachers , social workers and doctors were by no means a grave concern as all these groups were targeting specific policies .",1,1,2,train_07,0
train_01_282,"Hassan said that over the past three weeks , more than 60 trucks had come under attack and there were `` a lot of injuries '' of drivers .",1,1,3,train_01,0
train_05_116,Party leaders and activists came onto the roads and stopped RTC buses around 6.30 a.m. They were arrested and taken to the respective police stations .,1,1,2,train_05,0
train_02_13,"– PHOTO : PTI ROHTAK : , Arya Samaj activists place body of police firing victim on road An uneasy calm prevailed in Karontha village here on Monday with protesters blocking traffic and placing the body of one of the three persons killed in Sunday ’ s clash on road even as Haryana Chief Minister Bhupinder Singh Hooda ordered a magisterial probe into the violence .",0,0.666666667,3,train_02,1
train_04_231,"KOCHI : DYFI , Youth Congress activists clash October 11 , 2011 00:00 IST The prevailing tension between members of the Democratic Youth Federation of India ( DYFI ) and Youth Congress turned into full scale violence at Alinchuvadu Junction near Vennala on Monday evening .",0,0.666666667,3,train_04,1
train_03_28,"Singh said the militants had tried to breach the cordon Tuesday night , "" but the troops fired at them , pushing them back into the jungle "" .",0,0.666666667,3,train_03,1
train_02_131,"Kolkata : No arrests yet in Malda case January 05 , 2016 00:00 IST No arrests have been made so far in connection with Sunday ’ s mob attack on police personnel in the Kaliachak area of West Bengal ’ s Malda district .",0,0.666666667,3,train_02,1
train_05_241,"Two others were lynched by a mob , which suspected them of being supporters of the group .",1,1,2,train_05,0
train_03_322,And the students seem to be in no mood to skip them citing the agitation as they have realised that they are crucial to complete the course .,0,0.666666667,3,train_03,1
train_09_B_107,"Three LeT guerrillas killed in Kashmir gunfight 15th July 2011 09:42 AM SRINAGAR : Three separatist guerrillas have been killed Friday in the ongoing gunfight between terrorists and security forces in Jammu and Kashmir , the army said .",1,1,2,train_09,0
train_02_297,"The counter protest by the TNCC chief raised a furore with the Movement with its coordinator S Nallusamy saying Thangkabalu “ had insulted the feelings of farmers , coconut and Palmyra tree climbers consumers and nature lovers . ” A few days back Thangkabalu told reporters in Salem that he had decided on the date for his protest three months ago and did not intend it to be a counter protest to that started by the toddy farmers .",0,0.666666667,3,train_02,1
train_09_A_29,"UFBU is meeting at Hyderabad on December 23 to discuss further course of action and the next phase of the agitation , Venkatachalam said .",0,1,3,train_09,1
train_09_A_46,"The IFP did not want land reform policy to cause havoc in the country , IFP provincial secretary and KwaZulu-Natal premier candidate Velenkosini Hlabisa said on the sidelines of the party 's final get-out-to-vote campaign `` Sizonqoba '' rally in KwaMashu , Durban .",1,1,3,train_09,0
train_04_116,"When she told him she hadn ’ t receive the money , the teenager doused himself with kerosene and tried to set himself on fire , police said .",1,1,2,train_04,0
train_08_59,"Pinarayi ’ s march Mr. Chandy said the march led by Communist Party of India ( Marxist ) State secretary Pinarayi Vijayan was leaving a trail of clashes and violence , though the march ’ s motto was ‘ prosperous Kerala .",0,0.5,2,train_08,1
train_06_63,IFP hotheads at the township entrance tried again to barricade the road and were removed by the police .,1,1,2,train_06,0
train_07_224,Pandey 's supporters also allegedly manhandled constable Rahul Kushwaha who had gone to control the situation .,0,0.5,2,train_07,1
train_07_111,"Banking up on the Health Minister ’ s assurance , the students , who were on the warpath against the CRS and bond system retracted from the agitations on April 23 , 2012 .",1,1,2,train_07,0
train_01_217,"One group held a black banner with the words : “ The police have overstepped ” , while others chanted for the release of protesters who have been arrested over the last two months of demonstrations .",0,0.666666667,3,train_01,1
train_08_19,"PM condemns ' dastardly ' attack on Congress workers in Chhattisgarh - Indian Express PTI , PTI : New Delhi , Sun May 26 2013 , 01:39 hrs Prime Minister Manmohan Singh tonight strongly condemned the "" dastardly "" Maoists attack on Congress leaders and workers in Chhattisgarh and appealed to the attackers to release at the earliest all those who may have been abducted .",1,0.5,2,train_08,0
train_01_49,"Protests show rising green concerns PUBLISHED : Wednesday , 04 July , 2012 , 12:00am Mass protests this week over the planned construction of a molybdenum-copper alloy plant in Shifang , Sichuan province show that environmental concerns are becoming a leading cause of social unrest .",0,0.666666667,3,train_01,1
train_09_B_130,"“ He is also found guilty of assaulting police officers and obstructing them from doing their duty , ” he said .",1,1,2,train_09,0
train_05_18,"Angered community members mobilised and marched to a suspected gang member 's house in Bardien Street where Tavern Moss was stabbed and beaten to death , police said at the time .",1,0.5,2,train_05,0
train_04_47,"The Maoists hit back with a vengeance within 48 hours , butchering 76 security personnel .",1,0.666666667,3,train_04,0
train_05_83,The Pathankot incident too exposed how far the malignant cancer of corruption has spread .,1,1,2,train_05,0
train_02_282,"Four Fisheries Control and Parks officers were taken hostage after 15 armed poachers ambushed them at Hout Bay , SABC radio news reported on Wednesday .",0,1,3,train_02,1
train_07_141,"The Cecelia Makiwane Hospital in East London was again the scene of anger and protest on Tuesday , following the death of four babies at the hospital last week , the SABC reported .",0,0.5,2,train_07,1
train_06_180,"Even after six days of the hunger strike , the government has not reached a consensus on demands raised by the striking doctors .",1,0.5,2,train_06,0
train_02_183,"M. Ranjit , representing the protesting students , said that the Deputy Director of Education ( DDE ) had tried to hoodwink them by issuing an order by which the appointment of language teachers for physical education work was suspended temporarily .",0,0.666666667,3,train_02,1
train_08_245,"Yet older people have been drawn into the protests too : not just democracy veterans , but citizens inspired by the younger generation .",1,1,2,train_08,0
train_09_A_12,"One of the agitators , Vivek Yadav , who was later hospitalised , lodged a complaint alleging that Congress district president Prakash Pradhan and his party workers assaulted him while Louise Khurshid 's vehicle hit him causing injuries .",0,0.666666667,3,train_09,1
train_05_26,"Around 4.30 pm , a 70 - member contingent of VHP and Bajrang Dal activists led by their leaders Yaman Singh and nearly 20 religious heads went in a procession towards the Raj Bhavan with an intention to submit a representation t o g o v e r n o r E S L Narasimhan .",1,1,2,train_05,0
train_01_238,"Seven Maoists Killed in Gun Battle 18th February 2014 11:36 AM Seven Maoists were killed in a two-hour long gun battle with Maharashtra Police on the border the state shares with Chhattisgarh , a top official said Tuesday .",1,1,3,train_01,0
train_03_85,"`` They said to me that the reburial was very dignified , proceeded very well , until plus minus 60 people made a noise when the president was about to speak , and decided to walk out , '' Motlanthe said .",0,0.666666667,3,train_03,1
train_03_96,"An improvised explosive device ( IED ) kept under the seat of a motorbike blew up after being remotely triggered , just 100 metres from Jagannath Bhavan , the state BJP headquarters in Malleswaram around 10.30 am .",0,0.666666667,3,train_03,1
train_07_169,When we got up to go home the police acted violently towards us even though our protest was peaceful .,1,0.5,2,train_07,0
train_06_304,"Speakers at the rally , orgainsed by the Peoples Union for Civil Liberties ( PUCL ) , CPI , CPM , and Chhattisgarh Mukti Morcha ( CMM ) , accused the Raman Singh government of having implicated Sen in a false case .",1,0.5,2,train_06,0
