index,text,label,agreement,num_votes,sample_set,0_arg0,0_arg1,0_sig0,0_sig1,0_sig2,1_arg0,1_arg1,1_sig0,1_sig1,1_sig2,2_arg0,2_arg1,2_sig0,2_sig1,2_sig2,3_arg0,3_arg1,3_sig0,3_sig1,3_sig2
train_03_87,"UPPSC quota protest : 4 FIRs name 2,500 for rioting , mischief - Indian Express Express News Service , Express News Service : Allahabad , Wed Jul 17 2013 , 04:07 hrs The Allahabad police Tuesday registered a total of four FIRs , all at Civil Lines police station , in connection with the violence that took place on Monday when youths protesting against the reservation policy of the Uttar Pradesh Public Service Commission ( UPPSC ) went on the rampage .",0,0.666666667,3,train_03
train_02_299,Swords were waved menacingly and even pro-Khalistan slogans were raised .,0,1,3,train_02
train_03_288,"Dehradun : Mining will hit agriculturally-rich Tehri region , say villagers August 24 , 2014 00:00 IST More than 500 villagers on Saturday protested against the stone crushers who have been licensed to mine the agriculturally-rich region of Tehri district ’ s Maletha gram sabha .",1,0.666666667,3,train_03
train_09_B_124,South African truck drivers have embarked on a nationwide strike in protest at foreign drivers allegedly taking away their jobs .,1,1,2,train_09
train_03_257,"like Delhi , Agra , Bijnor , Kanpur and Bhopal attended it .",0,1,3,train_03
train_07_128,"' Did Indian Mission Facilitate Vaidik-Saeed Meet ' 15th July 2014 12:03 PM NEW DELHI : Describing journalist Ved Pratap Vaidik as an "" RSS man "" , Rahul Gandhi today questioned whether the Indian High Commission in Islamabad had facilitated the meeting between him and Mumbai attack mastermind Hafiz Saeed .",0,0.5,2,train_07
train_03_111,Our worker Pramod was killed .,0,1,3,train_03
train_04_33,The attack was in retaliation to a similar attack on a Congress leader by TDP activists one year ago .,0,0.666666667,3,train_04
train_09_B_139,"It had said that Shahzad , along with Junaid , had jumped off the balcony and fled after firing at the police team during the September 19 , 2008 encounter .",0,1,2,train_09
train_02_258,He was part of the IAC signature campaign in Pune earlier in the week .,0,0.666666667,3,train_02
train_07_141,"The Cecelia Makiwane Hospital in East London was again the scene of anger and protest on Tuesday , following the death of four babies at the hospital last week , the SABC reported .",0,0.5,2,train_07
train_03_193,The youth 's murder took political overtones this morning with the Leader of Opposition ( LoP ) Prem Kumar meeting the family members of the victim to express sorrow and later addressed a large number of people who had blocked road near Mahabir bridge to protest against the murder .,1,1,3,train_03
train_04_193,"Though none were injured , it shook the entire State machinery , as the blast had occurred just a few days ahead of the classical Tamil conference in June last year .",1,1,2,train_04
train_06_259,The attacks were the first in the city after the Akshardham terror strike of 2002 .,0,1,2,train_06
train_07_91,“ I am shocked to hear about the brutal killing of Shri V Ramesh our General Secretary of Tamil Nadu unit .,1,1,2,train_07
train_03_237,"Seeking to allay apprehensions of the students who feared that the agitation will have a bearing on their academic performance as exams are due , the Union Minister said the HRD team will stay at NIT Srinagar till exams , which begin on April 11 , are not over .",1,1,3,train_03
train_01_79,The protesters planted the saplings in potholes to draw the attention of the officials to the poor condition of the road .,1,1,3,train_01
train_06_144,"In Theni , the PMK held an unusual form of protest with members sporting a "" patta naamam "" ( holy ash spread across their foreheads ) , symbolically signifying betrayal .",0,0.5,2,train_06
train_06_180,"Even after six days of the hunger strike , the government has not reached a consensus on demands raised by the striking doctors .",1,0.5,2,train_06
train_01_201,But Congress MP and Union minister from Murshidabad Adhir Chowdhury blamed the Trinamool for the violence .,0,1,3,train_01
train_02_198,Reports from the area said agitated protestors had blocked the highway and security personnel were trying to pacify them .,0,0.666666667,3,train_02
train_03_276,TDP leaders blocked the roads at various places in the Krishna district .,0,1,3,train_03
train_02_183,"M. Ranjit , representing the protesting students , said that the Deputy Director of Education ( DDE ) had tried to hoodwink them by issuing an order by which the appointment of language teachers for physical education work was suspended temporarily .",0,0.666666667,3,train_02
train_06_312,"Three months back , when the garbage transport vehicle drivers went for a flash strike , the city stank for four days .",1,1,2,train_06
train_01_56,"Ma Jun , director of the Institute of Public and Environmental Affairs in Beijing , said the Shifang protests came as a last resort for local residents to make their voices heard , as ' all other channels for public participation were ineffective ' .",1,0.666666667,3,train_01
train_04_261,"TELANGANA Bank strike impacts operations March 01 , 2017 00:00 IST Employees of private banks did not participate in the strike Banking operations across Telangana came to a standstill on Tuesday with several thousand employees of public sector , old generation private and regional rural banks participating in a one-day nationwide strike called by the United Forum of Bank Unions .",0,0.666666667,3,train_04
train_04_318,"Following this , the Caste Hindu youths ( Kallar ) allegedly attacked an Arunthathiyar community member P Pandi Kumar , a sweeper , while he was on his way to Nagamalai Pudukottai .",0,0.666666667,3,train_04
train_05_8,"By Tuesday , the protest had spilled over to Coverdale in Christiana where a community hall was torched .",0,0.5,2,train_05
train_02_246,"Days after blasts , Patna to host another rally 30th October 2013 11:55 AM The Communist Party of India ( Marxist-Leninist ) is holding its rally here amid tight security Wednesday , barely three days after a string of explosions here left six dead and over 80 injured .",0,0.666666667,3,train_02
train_06_204,"Labour trouble brews in Jet Airways - Indian Express PTI , PTI : Mumbai , Mon Jan 28 2013 , 20:30 hrs As its promoters finalise a stake sale deal with Gulf carrier Etihad , labour unrest seems to be brewing in Jet Airways with its engineers wearing black bands to protest an alleged move to freeze salary hikes and the pilots deciding to meet on the same issue shortly .",1,1,2,train_06
train_07_56,Investigating Officer Ramesh Mahale and the doctor who carried out the autopsy of the terrorists who attacked Mumbai and were killed during action are also to testify before the Pakistani judicial team .,0,0.5,2,train_07
train_02_272,About 15 cars were burnt and seven damaged by the angry protesters .,0,0.666666667,3,train_02
train_01_99,"Sivaji Terminus in Mumbai firing indiscriminately with an AK -47 on 26/11 , while a brave constable tried to return fire with a .303 rifle is still green .",0,0.666666667,3,train_01
train_06_98,"The party 's provincial task team co-ordinator Saki Mafikeng said the meeting took place at the Tshing stadium , following service delivery protests in the Ventersdorp area over the weekend .",1,0.5,2,train_06
train_02_30,"B. Rajeswari Sunday died of burn injuries at a corporate hospital , where she was undergoing treatment after she set herself ablaze four days ago .",1,1,3,train_02
train_05_290,More than 700 people also signed an online petition for the government to step in with extra funding .,1,1,2,train_05
train_09_A_89,"The protest saw the participation of almost 1,700 differently-abled people and their supporters walking the length of Langs Garden Road , after which representatives from TARATDAC met the State Minister for Social Welfare , B Valarmathi , and put forth their demands .",0,0.666666667,3,train_09
train_05_162,"Whether it is the recent demonstrations against a nuclear power plant in Jaitapur in Maharashtra or the earlier outbreaks in Singur and Nandigram in West Bengal , the matter of relief and rehabilitation was left to the state governments according to a well-established practice .",1,0.5,2,train_05
train_09_B_104,"There definitely will be protest activities , ” said Law , whose group played a key role in last year ’ s demonstrations .",0,1,2,train_09
train_02_193,"Two more landmines were detonated late last night , police said adding that one blast was triggered near a college while the third one took place behind the jail premises .",0,0.666666667,3,train_02
train_07_165,* We are excited to announce that our protest action on Tuesday has resulted in a great victory for learners at Sizimisele .,1,0.5,2,train_07
train_03_103,"A rumour was also circulated that there was one more blast at Hebbal , but the police denied it .",0,1,3,train_03
train_05_188,Africans attacked : Kanhaiya to lead ‘ March for Justice ’ at Jantar Mantar 31st May 2016 10:32 AM NEW DELHI : Jawaharlal Nehru University Students Union ( JNUSU ) president Kanhaiya Kumar urged the nation to come out in large numbers and join the African students for the ‘ March for Justice ’ at the Jantar Mantar in the national capital on Tuesday .,1,1,2,train_05
train_08_143,"Mumbai Teachers ’ union protests sacking of junior faculty September 14 , 2017 00:00 IST Demands management of K.J Somaiya College to reinstate the teachers Teachers affiliated to Mumbai Junior College Teachers ’ Union on Wednesday protested against the sacking of three junior faculty members of K.J Somaiya College of Arts and Commerce in Vidyavihar .",1,1,2,train_08
train_09_B_22,"Official sources said the firing was done in "" self defence "" when a group of villagers resisted combing operations and tried to snatch the weapons of the police and Army personnel .",1,1,2,train_09
train_09_A_50,Traders pulled down their shutters to join the statewide agitation to oppose the State Government 's move to amend the APMC Act on Friday .,1,0.666666667,3,train_09
train_08_271,"The dawn-to-dusk shutdown evoked total response in Bihar , upsetting Lalu-Rabri rival Nitish Kumar as well as the Bharatiya Janata Party ( BJP ) and the Congress , which is trying for a revival in the state .",1,1,2,train_08
train_01_168,Mainland authorities have launched a massive crackdown against terrorism in wake of a string of violent attacks in the restive Xinjiang region and other cities on the mainland .,1,1,3,train_01
train_06_308,"Rebels have also planted landmines on the way to these places so as to target the security forces if they go to remove these effigies , "" police sources said .",1,1,2,train_06
train_07_30,In the memorial meeting presided over by the VHP district unit president Kamadab Pradhan and attended by many others including Saraswati 's successor Swami Sachidananda Maharaj criticised the Odisha govenrment for not arresting all those involved in the killing .,1,1,2,train_07
train_03_11,Farmers stage dharna in Harihar No grants released so far : officials,0,1,3,train_03
train_06_311,"Earlier in the day , the agitating sanitation workers took out a protest rally from Tummalapalli Kalakshetram to the Collector ’ s Camp Office , where they staged a dharna shouting anti-establishment slogans for a couple of hours .",1,0.5,2,train_06
train_02_35,"He and six others were detained last August , accused of the “ illegal detention ” of a bulldozer driver who they feared was about to knock down houses .",1,1,3,train_02
train_06_241,"Fearing they would not get the forms , the mob turned violent and pelted stones at SDA property and vehicles parked outside .",1,1,2,train_06
train_03_1,"Protests rock J and K over Ramban killings , Curfew in Valley 19th July 2013 12:22 PM Protests rocked several areas of Jammu division today to protest the firing incident in Ramban where curfew remained in force even as authorities stopped a fresh batch of Amarnath pilgrims from leaving for the shrine .",1,1,3,train_03
train_01_24,"On August 16 , 2012 , 34 people , mostly mineworkers , were shot dead in a clash with police who were trying to disarm and disperse them .",1,0.666666667,3,train_01
train_04_183,The protesters raised slogans against them for visiting the temple town three days after the blasts .,1,0.666666667,3,train_04
train_02_251,According to the report the group threatened to `` necklace '' the men during the protest on Wednesday .,0,0.666666667,3,train_02
train_07_112,"Dharna staged against reclamation of lake 27th March 2012 05:03 AM THIRUVANANTHAPURAM : Protesting against the large-scale reclamation of Vellayani backwaters by the resorts and real-estate mafia , a Secretariat dharna was staged under the joint aegis of the Kalanilayam Paristhithi Vedi , environmentalists and cultural activists here on Monday .",1,1,2,train_07
train_03_128,Special team to probe 04th April 2009 12:12 AM THIRUVANANTHAPURAM : A special team led by City Control Room Assistant Commissioner Suresh Kumar will inquire into the destruction of the Chattambi Swami idol at Kannammoola .,0,1,3,train_03
train_06_199,“ Two improvised bicycle-bombs were triggered by the ULFA .,1,0.5,2,train_06
train_06_296,"DA wants the EFF to # PayBackTheMoney for damage at universities Raahil Sain PORT ELIZABETH , March 8 ( ANA ) - The Democratic Alliance ( DA ) wants the Economic Freedom Fighters ( EFF ) and other groups allegedly involved in vandalism at universities to pay back the money for damages caused at campuses worth more than R150 million .",1,0.5,2,train_06
train_08_227,He said Home Minister Shivraj Patil had said in Parliament that the violence in the State was due to the Maoists who had barricaded the village and prevented the villagers to return .,1,1,2,train_08
train_05_321,"Oct 8 , 2009 : 17 policemen were killed in an ambush by Maoists at Laheri police station in Gadchiroli district of Maharashtra .",1,1,2,train_05
train_06_66,"The students , aged between 17 and 28 , were arrested as a group of about 3,000 angry students ringed by riot policemen gathered at the institution in April .",0,0.5,2,train_06
train_04_176,Shinde and the Congress President were briefed about the sequence of terror attack in the temple town by the Bodh Gaya Temple Management Committee ( BTMC ) member secretary N. Dorje .,0,1,3,train_04
train_01_144,"On media reports that the night vision device used by three terrorists in the Gurdaspur attack had US markings , Biswal said the US is in conversation with Indian authorities to try to ascertain and trace the origins of the equipment found .",1,1,3,train_01
train_06_96,"SALEM : Villagers seek better roads , stage demonstration February 18 , 2016 00:00 IST Demanding tar-topped roads between Yercaud and Kovilur village , drinking water and hospital facilities , members of All India Kissan Mahasabha ( AIKM ) staged a demonstration near Anna Statue in Yercaud here on Wednesday .",1,1,2,train_06
train_05_294,"The Global Times , a state-run newspaper known for its hawkish stance , said in an editorial that the event to commemorate the June 4 crackdown had "" clearly crossed the red line of the law "" as it was related to "" the most sensitive political issue "" in China .",1,1,2,train_05
train_04_235,The agitators damaged the jeep belonging to the Palarivattom police .,0,1,3,train_04
train_09_A_21,"But farmers , along with leaders of political parties , staged a protest on the old National Highway between Hubli and Dharwad .",0,1,3,train_09
train_09_A_18,"Yadav alleged that twenty odd Congress workers suddenly arrived there and started beating up the agitators , who include some disabled persons too .",0,1,3,train_09
train_01_16,"The NSS Karayogams were attacked in Thrissur and Thiruvananthapuram after NSS secretary Sukumaran Nair had said that the NSS did not support the LDF in the recent Assembly elections , as it did not want Achuthanandan to come back to power for another term .",1,1,3,train_01
train_05_149,Gorur Villagers Block City-Mangaluru 30th November 2014 06:24 AM BENGALURU : Thousands of villagers from Gorur on Saturday staged a protest in front of the Solur police station and blocked the busy Bengaluru-Mangaluru National Highway condemning the police caning on Friday .,1,1,2,train_05
train_03_275,Police took into custody fifteen activists for blocking the traffic in Visakhapatnam .,1,1,3,train_03
train_05_40,"Objecting to this , counsel for Sasikala , one of the accused in the case , C Manishankhar and senior counsel B Kumar submitted that they had work in Chennai court on those days and the matter be therefore taken up on either July 11 or July 12 , to which Chowta pointed out that proceedings were not possible on those days in the wake of the state Bar Council strike and on July 13 and Acharya had to be present in Delhi as he is also a member of the Central Law Commission .",1,1,2,train_05
train_05_74,"Up until midnight police were far more restrained with their use of force , having been criticised for their actions against protesters at a smaller protest on 12 June , when they fired 150 rounds of teargas and rubber bullets , and videos of police beating and pepper-spraying unarmed protesters circulated over the internet .",1,1,2,train_05
train_08_234,"At one point , recorded in the documentary , the filmmaker himself was embroiled in the violence , when he was hit in the face by a police officer .",1,1,2,train_08
train_04_117,"A Bagathkhan , district president of SFI , Theni , who conducted an inquiry into the incident , said the scholarship amount was delayed because the headmistress had not processed the student ’ s application on time .",1,1,3,train_04
train_06_213,"This is unacceptable and can not be tolerated , '' ANC provincial secretary Sihle Zikalala said in a statement .",0,1,2,train_06
train_02_216,"It actually had less to do with retaliating for the killing of the Maoists Karnataka state secretary Saket Rajan ,   says the official , than with arms .",0,1,3,train_02
train_05_39,"Despite the march being peaceful , most of the businesses in the inner city were closed .",1,0.5,2,train_05
train_01_313,A godown nearby was also blown up by the rebels .,0,0.666666667,3,train_01
train_04_264,"New generation private banks such as HDFC and ICICI , however , functioned as their employees were not part of the strike .",0,0.666666667,3,train_04
train_05_15,Protests were held across Andhra Pradesh criticising police action on Naidu and his supporters .,1,1,2,train_05
train_06_138,"Parking contract has been given to some goons who were collecting high rates from students and patients , ” he claimed and warned of intensifying the agitation .",0,0.5,2,train_06
train_05_200,"Days after Hong Kong ’ s first major protest against its stalled extradition law , a property firm decided to take a £2.5m hit and abandon an option to develop a slice of prime city land , blaming “ social contradiction and economic instability ” .",1,1,2,train_05
train_01_207,"Earlier , the Johannesburg metro police said the strike was expected to also disrupt the Reya Vaya bus service .",1,0.666666667,3,train_01
train_07_243,"Protesters pushed through police barriers in an attempt to enter the buildings , but to no avail .",1,1,2,train_07
train_05_96,Police said that they had clashed over the election of a new branch committee and the two were beaten to death with sticks and knobkerries .,1,1,2,train_05
train_05_275,"The ordinance was introduced reportedly to neutralise the quota agitation launched by socially , economically and politically powerful Patel community in the state since July 2015 .",1,1,2,train_05
train_05_110,"The blast occurred on the railway track last night about eight km south of Mazbat damaging a reinforced concrete cement ( RCC ) line sleeper , IGP L R Bishnoi said .",0,1,2,train_05
train_03_71,The former Minister for Civil Supplies and Karunagapaly MLA C. Divakaran participated in the dharna .,0,1,3,train_03
train_09_B_47,Most of the riot-affected from city limits testified to the polices hard work at keeping peace .,1,0.5,2,train_09
train_04_131,The protest continued in the Assembly where the members raised slogans disrupting proceedings for 10 minutes while the party members staged a walk out from the Legislative Council in protest against the government 's failure to announce a definite action plan to protect the State 's share of river water .,1,0.666666667,3,train_04
train_03_313,"Police recovered a letter written by TRS workers threatening to carry out more such attacks to protest the arrest of their party president K. Chandrasekhara Rao , who is popularly known as KCR .",1,0.666666667,3,train_03
train_08_245,"Yet older people have been drawn into the protests too : not just democracy veterans , but citizens inspired by the younger generation .",1,1,2,train_08
train_03_252,"As for the SP Government ’ s failure to prevent the flare-up , Mulayam conceded that the preventive measures could have defused the situation .",0,0.666666667,3,train_03
train_09_A_12,"One of the agitators , Vivek Yadav , who was later hospitalised , lodged a complaint alleging that Congress district president Prakash Pradhan and his party workers assaulted him while Louise Khurshid 's vehicle hit him causing injuries .",0,0.666666667,3,train_09
train_07_195,"In the 1980s , there was a series of student protests in China , culminating in the Tiananmen demonstrations of 1989 , when not just students but city dwellers all across the country joined the rallies .",0,0.5,2,train_07
train_09_B_53,"KARNATAKA Protest by ABVP July 30 , 2008 00:00 IST BANGALORE : The activists of the Bangalore unit of the Akhil Bharatiya Vidyarthi Parishad on Tuesday staged a protest at the Anand Rao Circle here condemning the serial bomb blasts in Bangalore and Gujarat .",1,1,2,train_09
train_02_209,"Meanwhile , private school and college managements in Krishna district observed bandh on Thursday protesting against the alleged ‘ harassment ’ by RTA officials .",1,0.666666667,3,train_02
train_02_220,One incident occurred in a private institute near Jagamara where two groups clashed over the membership issue .,0,0.666666667,3,train_02
train_01_186,"Her son and Congress general secretary Rahul Gandhi has taken up the issue in a big way , staging a daylong sit-in at the village after four people , including two police personnel , were killed in clashes .",1,1,3,train_01
train_03_245,It also found that the police failed to authorise a suitably qualified and experienced member to represent them at consultations or negotiations during the protest .,0,1,3,train_03
train_05_273,"She named seven persons , including several panchayat presidents in and around Chengalpattu , as the masterminds behind Rajagopalan ’ s murder .",0,0.5,2,train_05
train_01_245,Additional Director General of Police ( HQs ) Ravinder Kumar said that the state police along with central paramilitary forces have been working to rescue the abducted people .,1,0.666666667,3,train_01
train_07_265,The members will not keep quiet if the protest was withdrawn without any assurance .,1,1,2,train_07
train_01_148,"As many as 59 recruits who had graduated from different colleges of the State came together for the fourth time to demand answers from HCL Technologies , the company that had recruited them in 2011 .",1,1,3,train_01
train_09_A_108,Some rioters vandalised the Amar Jawan Memorial .,0,1,3,train_09
train_07_203,""" These cases were registered against them only to restrain them from taking part in the agitation .",1,1,2,train_07
train_05_3,"Heavily-armed militants on Thursday morning attacked a police station in Kathua and an army camp in Samba , killing eight persons , including security force personnel .",1,1,2,train_05
train_01_43,"Protesting the unethical ban , hundreds of Bengal traders launched an agitation on Monday and threatened to intensify it , if the matter is not resolved soon .",1,1,3,train_01
train_05_71,The rallies are the latest manifestation of growing fears that China is stamping down on the city ’ s freedoms and culture with the help of the finance hub ’ s pro-Beijing leaders .,1,0.5,2,train_05
train_05_26,"Around 4.30 pm , a 70 - member contingent of VHP and Bajrang Dal activists led by their leaders Yaman Singh and nearly 20 religious heads went in a procession towards the Raj Bhavan with an intention to submit a representation t o g o v e r n o r E S L Narasimhan .",1,1,2,train_05
train_05_310,People remained glued to the television boxes watching the incidents that unfolded during the march .,0,0.5,2,train_05
train_01_154,Police said he was detained by group of 30 to 40 persons from the general caste on Monday morning but he managed to escape .,0,1,3,train_01
train_08_222,"More than 1,200 permanent and 600 casual workers are protesting for their jobs and salaries .",1,1,2,train_08
train_04_267,"Besides those of bank unions , State leaders of central trade unions such as CITU and AITUC addressed a joint rally called by UFBU at Patny , Secunderabad .",0,1,3,train_04
train_03_26,"Firing during Tuesday night and Wednesday morning indicated that the "" terrorists are still present inside "" , Brigadier General Staff ( BGS ) of 16 corps Brig Gurdeep Singh told reporters at a press conference near Pati Tar area where the operation is still on .",0,0.666666667,3,train_03
train_05_22,They were expected to march to the police provincial headquarters in Durban .,0,1,2,train_05
train_04_136,Activists hold Earth ’ s funeral march 13th December 2009 04:26 AM BANGALORE : The Global Day of Action initiative gained support in Bangalore during a march conducted by Greenpeace in response to the uncertainity of the the UN Climate Change Conference in Copenhagen .,0,0.666666667,3,train_04
train_08_64,"The trio - Aadarsh Patil , Vilas Valake and Shrikirhna Shevale - was abducted from Basaguda village of Bijapur district on December 29 and freed on January 2 .",0,0.5,2,train_08
train_09_B_34,"Wild , irresponsible and most unfounded allegations , by certain sections of the Sikh community , about my involvement in the inciting of violence against them during the most unfortunate Sikh riots of 1984 , soon after the death of Shrimati Indira Gandhi , the then prime minister of India , has caused me acute agony .",1,1,2,train_09
train_03_31,Three employees of the newspaper died when a mob hurled petrol bombs on the office following publication of a survey in which DMK president M. Karunanidhi ’ s younger son M.K. Stalin was projected as his preferred political successor than Mr. Alagiri .,1,0.666666667,3,train_03
train_07_86,Sources said that the kidnapped leaders were released in the deep forests of the agency area on the Andhra-Odisha border following negotiations between the Maoists and various tribal organisations .,1,0.5,2,train_07
train_01_52,"Last summer , tens of thousands of people in the northeastern city of Dalian , Liaoning , marched to demand the relocation of a chemical plant .",1,1,3,train_01
train_07_258,A woman was killed because of one of the explosions that ripped a hole in the northern wall of a mosque in Soweto 's Dhlamini area .,1,1,2,train_07
train_09_A_162,"Employees owing allegiance to the Tamil Nadu Government Employees ’ Union , Tamil Nadu Revenue Officials ’ Association and Tamil Nadu Government Employees ’ Association also participated in the strike .",0,1,3,train_09
train_07_66,"' The new generation of Hong Kong people were born and live here and their roots are in the city ' said Yip , 27 , the former vice-convenor of the Civil Human Rights Front that has been organising the annual July 1 protests over the past few years .",0,0.5,2,train_07
train_05_119,"Used as they were to travelling in air-conditioned vehicles with pick-ups and drops at their doorsteps , they were forced to look for alternative transport due to the cab operators ’ strike from Wednesday midnight .",1,1,2,train_05
train_05_268,"Subsequently , the police arrested six persons in connection with the murder and eight others turned themselves in .",1,1,2,train_05
train_07_50,"According to the police , the incident occurred when a man , belonging to the Dalit community , was allegedly asked to pay extra money for eggs at a roadside stall by its owner , a Muslim .",1,1,2,train_07
train_02_64,"Thackeray , however , said if the exam was not deferred care would be taken to ensure it is not affected by the strike .",1,0.5,2,train_02
train_07_317,"The protesters , during the gathering on Wednesday said they were not willing to listen to any government official and demanded that Ramaphosa come out to address them on how he is planning to stop the scourge of abuse directed at women and children in the country .",1,0.5,2,train_07
train_02_93,"The lift station in Keelkattalai was proposed to be built on Arulmurugan Main Road , but was dropped following protests from residents as it involved filling up of an abandoned well .",1,1,3,train_02
train_03_238,""" I only want to say that CM of J & K has assured that no injustice will be done , "" Irani said , adding Mehbooba has assured her that an enquiry has been ordered into the clashes inside the the NIT campus .",0,1,3,train_03
train_01_123,The Kishtwar area has been in focus ever since the Delhi High Court blast as the first of the e—mails claiming responsibility for the blast emanated from here .,0,0.666666667,3,train_01
train_09_A_27,"Hence , the strike was forced on us , ” he added .",0,1,3,train_09
train_09_A_103,"Slogans Students and members of self-help groups , who participated in the rally , carried placards with slogans highlighting drinking water and associated sanitation , water conservation through judicious use , water harvesting and prevention of wastage from pipelines and taps , consumption of clean drinking water , personal hygiene and hand-wash , toilets in each home , and ‘ no ’ to open defecation .",0,1,2,train_09
train_05_289,"However , as the JCBs started bringing down structures at Ammavarpet , a few persons pelted stones on the police personnel .",1,1,2,train_05
train_04_96,"They refused to disperse and threw stones at the police who then opened fire , killing and injuring some of the learners .",1,0.666666667,3,train_04
train_07_274,His letter drew attention to the recent riots in London .,0,0.5,2,train_07
train_04_256,Some sat in groups while others blew whistles and sang liberation songs in front of the podium where Malema was expected to speak .,0,1,3,train_04
train_07_324,The Cape Town Regional Chamber of Commerce and Industry said the potential effect of the strike was `` so serious '' that there was a case to declare public transport an essential service that could not be disrupted by strike action .,1,1,2,train_07
train_07_17,"They said the labourers were protesting against the non-fulfillment of their demands , including hike in daily-wages and payment of arrears .",1,1,2,train_07
train_07_182,"There were complaints about polling agents being kidnapped in Kadapa , Anantapur and Kurnool districts which are being verified .",0,0.5,2,train_07
train_01_26,"Claiming that the dozen new trains would prove to be a boon for UP , Sonia said later at a public rally organised adjacent to the railway station that it was after a long gap that the Railway ministry had done so much in one go for the state .",0,0.666666667,3,train_01
train_01_238,"Seven Maoists Killed in Gun Battle 18th February 2014 11:36 AM Seven Maoists were killed in a two-hour long gun battle with Maharashtra Police on the border the state shares with Chhattisgarh , a top official said Tuesday .",1,1,3,train_01
train_02_129,"They began to march at around 2 pm , attracting onlookers and passers-by as they moved towards a popular shopping and entertainment area under close police watch .",1,0.666666667,3,train_02
train_03_8,"DAVANGERE : Demand to distribute seeds , fertilizer November 04 , 2011 00:00 IST A large number of farmers staged a dharna in front of the Agriculture Department in Harihar on Thursday in protest against the failure to distribute agriculture implements , pesticides , seeds and fertilizer at subsidized rates for the past two years .",1,1,3,train_03
train_04_321,On the same night a group of caste Hindus allegedly damaged the electricity metre and other equipment in a common bathroom provided for Arunthathiyars outside the village .,0,1,3,train_04
train_06_193,"As a huge crowd of market-goers gathered to help the injured and to witness the blast after-effects , another powerful blast occurred soon a few feet away from the first blast site .",1,1,2,train_06
train_03_115,“ This has happened across the state .,0,1,3,train_03
train_04_50,Dozens of protestors gathered outside a Tianjin hotel where media briefings are being held on Monday to demand compensation for their wrecked homes .,1,1,3,train_04
train_07_127,The real reason for the violence was an attempt to derive political mileage by raking up caste emotions .,1,1,2,train_07
train_01_203,""" The miscreants , who were earlier with the CPM and have recently joined the TMC , are responsible for the violence , "" Chowdhury said .",0,0.666666667,3,train_01
train_08_163,Their decision to continue the agitation would be deemed only as an irresponsible act that challenges the public .,0,0.5,2,train_08
