index,text,label,agreement,num_votes,sample_set,0_arg0,0_arg1,0_sig0,0_sig1,0_sig2,1_arg0,1_arg1,1_sig0,1_sig1,1_sig2,2_arg0,2_arg1,2_sig0,2_sig1,2_sig2,3_arg0,3_arg1,3_sig0,3_sig1,3_sig2
train_03_122,"KRISHNAGIRI / DHARMAPURI : Water supply disrupted , villagers block road September 04 , 2014 00:00 IST Officials promise to supply water in tankers Women took to streets carrying pots in protest against erratic supply of drinking water at Kelamagalam in Udhanapalli on Wednesday .",1,0.666666667,3,train_03
train_04_88,"While the Dalits firmly state that a mob of their erstwhile Vanniyar friends entered the Dalit area after disconnecting the power supply , and hurled petrol bombs at their temple car and torched eight houses , the Vanniyars claim they were not involved in the attack .",0,1,3,train_04
train_07_133,"That apparent calm was shattered in late December , when security forces shot four militants who allegedly attempted to blow up a Communist party building in southern Xinjiang .",1,1,2,train_07
train_05_231,""" I had to walk half the distance after some people forcibly stopped the auto I was travelling in , "" said a commuter .",1,1,2,train_05
train_03_230,"Tension on ; Outstation Students Seek Shifting Out of NIT 07th April 2016 12:37 AM Students of Jammu University shout slogans during a protest rally against the police action on non-Kashmiri students in NIT Srinagar in Jammu | PTI SRINAGAR : Tension prevailed at NIT here with outstation students today making a slew of demands , including shifting the institute out of Kashmir and action against the policemen involved in lathicharge yesterday , as an HRD team rushed here from Delhi to resolve the crisis being witnessed since last six days .",1,1,3,train_03
train_02_229,The report said that a crowd of men shouted obscenities at the women and asked them to undress .,0,1,3,train_02
train_02_171,He expressed wonder at the fact that a mob of 500 people had gathered at the ` unearthly ' hour of 6 am on Tuesday .,0,0.666666667,3,train_02
train_01_312,"The police said that around 50 armed ultras raided Kangurukunda village at Kalimela , about 40 km from here , early on Sunday and set off an explosion , destrying the panchayat office .",1,0.666666667,3,train_01
train_02_126,"At least one demonstrator was briefly detained when he unfolded a banner , witnesses said .",1,0.666666667,3,train_02
train_01_7,Lt-Col Andre Traut said the teenager laid the complaint at the Robertson police station following a farmworkers ' protest in the area .,1,1,3,train_01
train_06_154,The unrest followed a march by residents last week to voice their dissatisfaction with the municipal manager .,1,1,2,train_06
train_09_B_4,"Last week , the Maoists killed an Assistant Estate Manager of the AP Forest Development Corporation at R.V. Nagaram in GK Veedhi mandal .",0,1,2,train_09
train_05_157,"PCC gives Rs 10 lakh EX gratia to SPO ’ s family 12th March 2009 03:09 AM HYDERABAD : Expressing sympathy to the family members of Special Police Officer ( SPO ) K Subrahmanyam Raju who died in the attack on Gandhi Bhavan by MRPS activists recently , Pradesh Congress Committee president D Srinivas today announced an ex gratia of Rs 10 lakh to the bereaved family .",1,1,2,train_05
train_01_259,The stir intensified when women activists on Tuesday voiced their support for those women set to march towards Shani Shingnapur temple in Maharashtra to break the centuries old tradition of not allowing the feminine gender to enter the sanctum sanctorum .,1,1,3,train_01
train_04_203,"Anger about the policy among Han Chinese , by far the largest group among China 's 56 ethnic communities , has been exacerbated by the deaths of 192 people , mostly Han , in Xinjiang 's capital Urumqi , last week , and the injuries suffered by 1,680 people during clashes between the province 's Uygur Muslim minority and Han Chinese .",1,0.666666667,3,train_04
train_01_155,"However , when he was returning home in the night , Pradhan was intercepted again by them and killed .",0,0.666666667,3,train_01
train_03_23,"On getting the news about Mr. Hazare breaking his fast , they too ended their dharna .",0,0.666666667,3,train_03
train_05_304,Attempts Karimnagar Staff Reporter adds : The district police foiled the attempts made by the TRS and pro-Telangana activists to proceed and participate in ‘ Million March ' in Hyderabad on Thursday with their arrests on various routes proceeding to the capital .,1,1,2,train_05
train_05_64,"“ I don ’ t know whether this would work , but what other channels are there to make Carrie Lam listen to us ? ” said a male protester outside the legislative council building , who declined to be named .",0,1,2,train_05
train_02_201,"Referring to today 's Congress rally at the Ramlila Maidan here , he said Congress just wants to show they have "" some support "" in the country .",0,1,3,train_02
train_07_48,"Police use tear gas to control communal clash at Mirzapur - Indian Express Express News Service , Express News Service : Ahmedabad , Tue Sep 15 2009 , 01:09 hrs The city police had to resort to tear gas shelling after a communal violence broke out near St Xavier 's High School in the Mirzapur area of Ahmedabad late on Sunday .",1,1,2,train_07
train_02_305,"( Photo : Reuters ) MUMBAI ( Reuters ): State-run banks remained shut on Friday as a nationwide strike by their employees demanding higher wages and pensions entered the second day , hurting volumes in the currency and bond markets .",1,1,3,train_02
train_04_16,"Even as the workers were agitating , another employee doused himself with kerosene and attempted self-immolation .",0,0.666666667,3,train_04
train_06_237,The families of some of the other 1993 serial blasts convicts had also filed pardon petitions .,0,0.5,2,train_06
train_05_95,"The number four shaft was closed on Tuesday night when violence erupted at a meeting attended by about 750 people , leading to the deaths .",1,1,2,train_05
train_08_145,The teachers are well-versed in their subjects and have been more than four years of experience . ” Other teachers of the college expressed their concern about the issue but did not take part in the protests .,0,1,2,train_08
train_06_85,"Workers from the upstart Association of Mineworkers and Construction Union ( AMCU ) at the mine 's Thembelani shaft in Rustenburg have refused to come out since the 4am ( 0200 GMT ) shift started , according to George Tyobeka , an AMCU leader .",0,0.5,2,train_06
train_01_253,"Former Minister P. Babumohan , who was in oblivion for long , suddenly turned up in Sangareddy and participated in the agitation held before the Collectorate .",0,1,3,train_01
train_05_298,Many schoolchildren were seen protesting along with their parents .,0,1,2,train_05
train_06_99,Service delivery protests turned violent over the weekend with sections of the N14 being blockaded .,1,1,2,train_06
train_02_122,"Party leaders said except for Gannavaram , Gudivada , Vijayawada East and Machilipatnam Assembly constituencies , relay hunger strikes were conducted in 12 Assembly constituencies .",0,0.666666667,3,train_02
train_01_138,""" We have certainly reiterated our support and our commitment to India 's efforts to seek justice on behalf of the victims "" of the 26/11 attack , Assistant Secretary of State for South and Central Asian Affairs Nisha Desai Biswal told PTI when asked about the delay in bringing to justice the perpetrators of the 2008 terror attacks .",0,0.666666667,3,train_01
train_08_17,Neither had the swamijis nor Mr. Kanta accepted the notices and the police personnel had pasted the notices on the doors of the religious math and at the venue where Mr. Kanta was on hunger strike .,0,0.5,2,train_08
train_06_315,"59 persons died in the Sabarmati express attack in Godhra on February 27 , 2002 while around 1,000 persons were killed in the resultant riots .",1,1,2,train_06
train_06_188,"On August 8 , about 15 armed goons beat me and my wife mercilessly at my home .",0,0.5,2,train_06
train_01_230,"ANDHRA PRADESH Work in banks , insurance firms hit August 21 , 2008 00:00 IST Back to old days : A horse-drawn cart comes in handy for passengers as autos went off the road during the general strike in Kurnool on Wednesday .",0,0.666666667,3,train_01
train_05_28,They started performing pujas in front of the police station and shouted Jai Sri Ram .,0,1,2,train_05
train_03_24,Battle continues in Poonch district 07th January 2009 01:41 PM Soldiers during the gun-battle with militants at Bhati Dhar forest in Poonch district of J & K .,0,1,3,train_03
train_02_20,"The row over possession of Satlok Ashram , headed by Rampal , took a violent turn on Sunday when police tried to stop Arya Pratinidhi Sabha activists from marching towards the Ashram .",0,0.666666667,3,train_02
train_04_114,"Taxi strike in Tshwane off to a slow start ANA Reporter JOHANNESBURG , November 8 ( ANA ) - Commuters in Tshwane on Wednesday began posting updates on social media about the much-dreaded Taxi strike in the early hours .",0,1,2,train_04
train_05_312,"Several pro-Telangana activists were arrested in Choutuppal , Bhongir and Miryalguda , where the Telugu Desam Party extended support to the agitation .",0,0.5,2,train_05
train_05_170,"`` While the electoral commission had anticipated some disruptions to registration in areas due to community activism , it is saddened to note that in some instances protesters appear to have targeted the registration stations and threatened IEC officials , '' Moepya said at the time .",1,1,2,train_05
train_05_292,"Pu , who took part in the Tiananmen pro-democracy protests in 1989 , was detained for "" picking quarrels and provoking trouble "" , a charge frequently used against activists .",1,1,2,train_05
train_09_B_91,"The CPI(M) leader said that while CPI(M) workers were the victims of RSS attacks at Thalassery and Malampuzha , the UDF was organising a Shanthi Yatra ( a foot march for peace by the Congress ) to target the CPI(M) as perpetrators of violence .",1,1,2,train_09
train_03_48,Mangalore Bishop Fr Aloysius Paul D ’ Souza said the Panel report had failed to ensure justice to Christians who were deeply hurt during the church attacks .,0,0.666666667,3,train_03
train_02_69,The members owing allegiance to TDP made an attempt to stall the proceedings of the meeting in protest against alleged delay in allotting lands to beneficiaries at Singannagudem under the weaker section housing scheme .,1,1,3,train_02
train_01_255,"Similar protests were held at Narsapur , Sadasivapet , Toguta and other places .",0,0.666666667,3,train_01
train_06_181,Almost all the organisations associated with doctors and PG students have expressed their solidarity with the ongoing hunger strike .,0,0.5,2,train_06
train_08_178,"Flag marches by the army , that was called in by the civil administration , was continuing across the violence-hit district for area domination and to instill confidence among the people , officials said .",1,1,2,train_08
train_07_264,“ The JAC has decided to go on work to rule in any given month if the salaries were not paid on first day of that month .,1,1,2,train_07
train_09_A_157,Later he left for Bhatli assembly segment in Bargarh district where he addressed a gathering at Bargarh and Attabira constituencies .,0,1,3,train_09
train_07_78,"It was a surcharged atmosphere as some lawyers went on an attacking spree without any provocation , identifying visual media personnel .",1,1,2,train_07
train_02_147,"On Sunday , a group of people belonging to the Bharwad community allegedly went on the rampage and damaged shops owned by Patels , who too retaliated .",0,0.666666667,3,train_02
train_01_60,"“ Amid stone-throwing , some rounds were fired at the convoy going to Kupwara .",0,0.666666667,3,train_01
train_08_238,Fasting Jagan denied mulakats 27th August 2013 11:23 AM The indefinite fast of YSR Congress chief YS Jaganmohan Reddy in protest against state division continued on the second day on Monday .,1,1,2,train_08
train_09_B_61,Mild tension The corporator had called for bandh of Madannapet and Saidabad areas on Monday .,0,1,2,train_09
train_08_291,Sources said that a group of militants hiding in the area saw the team while they were going beyond Watsar towards Simpthan and laid an ambush on the Chattroo-Simpthan road by blocking it with stones .,1,1,2,train_08
train_02_130,"One of them , a 24 - year-old , said : "" I hope this can be a good beginning for a dialogue between citizens and the government on major decisions . "" The rallies are seen as a sign of growing public awareness of environmental issues on the mainland and increasing courage in speaking out .",0,1,3,train_02
train_01_30,The lorry owners ’ association was staging a protest by blocking the road near Ambedkar Circle .,1,0.666666667,3,train_01
train_06_118,"Even as the strike has entered its seventh day on Sunday , the medicos warned of intensifying their stir if the government continues to give them a cold shoulder .",1,1,2,train_06
train_04_74,"Meanwhile , 10 other batches of policemen damaged public and private property in other places in the town .",0,0.666666667,3,train_04
train_04_163,"JAC convenor M. Kodandaram , Telangana Rashtra Samithi ( TRS ) legislators K. Tarakarama Rao , E. Rajender and Harishwar Reddy were among dozens of leaders arrested by the police for staging protests on the highway despite police not giving permission for the same .",1,1,3,train_04
train_04_322,"Truckers put govt on notice 08th January 2009 03:57 AM CHENNAI : With the national-level truckers ’ strike called by the All-India Motor Transport Congress ( AIMTC ) demanding immediate reduction of diesel prices entering the third day on Wednesday , representatives of the striking truckers have issued an ultimatum to the government to act before Thursday midnight to resolve the issue or face severe consequences .",1,1,3,train_04
train_06_139,"`` We simply do not have space for such a detrimental amount of pollution that is to come out from that coal-fired power station , '' the organisation 's project co-ordinator Tristen Taylor said at a protest against the mining company in Johannesburg .",0,0.5,2,train_06
train_04_227,"Shops and business establishments , educational institutions , banks and private offices remained closed in Morigaon district and parts of Nagaon and Kamrup ( East ) districts in response to the bandh from 5 AM called by the All Tiwa Students Union ( ATSU ) and three other organisations in support of their demands .",1,1,3,train_04
train_02_320,Modi on Sunday while addressing massive rally claimed that the Governor was acting at the behest of the Congress to destabilise his government .,1,1,3,train_02
train_07_3,"Cosatu members clashed with DA supporters as they made their way to the lawns of the Joburg ( formerly the Civic ) Theatre , 50 metres from the trade union federation 's office .",0,0.5,2,train_07
train_03_135,The fast of BJP leaders was inaugurated by NSS Taluk Union president Sangeeth Kumar .,0,1,3,train_03
train_09_B_35,"We have been together in each other 's hour of grief and joy , but to allege that I was a part of the crowd that incited them to raise anti-Sikh slogans is a preposterous and blatant lie .",1,1,2,train_09
train_02_285,"The men were the founders of the social movement Occupy Central with Love and Peace and were among nine pro-democracy campaigners convicted over their leadership in the “ umbrella movement ” rallies in Hong Kong in 2014 , which triggered a massive city-wide strike for democratic elections .",1,0.666666667,3,train_02
train_09_A_97,Earlier on Monday angry residents barricaded streets with burning tyres and set fire to the councillor 's house in protest over poor service delivery .,1,1,2,train_09
train_02_158,"An employee who wished to remain unnamed also told Express that around seven management personnel inside the plant , including five foreign nationals , were forcibly prevented from leaving the plant all night by the protesters .",0,1,3,train_02
train_05_196,The African nationals had sustained minor injuries in the attack that took place in South Delhi 's Mehrauli area on Friday .,0,0.5,2,train_05
train_04_112,"Earlier , they staged a protest in front of the office of the Deputy Director of Sericulture here and took out a procession .",0,1,3,train_04
train_01_59,Divisional Commissioner ( Kashmir ) Baseer Khan said more than 900 people attacked an Army convoy at Ladoora Rafiabad in Baramulla district .,0,0.666666667,3,train_01
train_03_7,"Inspector General of BSF Jammu Frontier Rajeev Krishna had said that its personnel opened fire in self-defence with "" maximum restraint "" to quell the violence by the mob which tried to storm their storehouse of arms and ammunition .",1,1,3,train_03
train_09_A_135,Ultras had accurate intelligence input regarding his SUV and IED was triggered targeting his vehicle only .,0,1,3,train_09
train_07_2,He warned the DA about what happened when it marched to the Congress of SA Trade Unions ' office two years ago .,0,0.5,2,train_07
train_04_89,"During the riots , as many as nine policemen sustained injuries in the petrol bomb and stone-hurling attack by Vanniyars .",1,1,3,train_04
train_06_4,The seven-km long padyatra by the Congress from Manoharpur to Salipur was attended by party supporters and farmers .,0,0.5,2,train_06
train_02_127,"It was the second demonstration in Kunming about the controversial project this month , after more than 1,000 protesters took part in a rally on May 4 .",0,0.666666667,3,train_02
train_03_102,"As of now , we cannot jump into conclusions about the motive behind the blast .",0,1,3,train_03
train_06_292,Protesters also disrupted schools and pelted police with stones and petrol-bombed a Nyala .,0,0.5,2,train_06
train_07_245,"They also wielded placards reading : `` Angie does n't know anything '' , and `` Away with declaring education an essential service '' .",0,0.5,2,train_07
train_04_289,He said the protests were conducted in an orderly fashion and were `` under control '' .,0,1,3,train_04
train_03_282,"Professors , students of the college , NGO volunteers , Government employees and women from all walks of life participated in the programme .",0,1,3,train_03
train_04_135,"The final leg of the march would be to deliver memorandums to the SA Chamber of Mines , the Johannesburg central police station , the office of the auditor general , and the Hawks .",1,0.5,2,train_04
train_06_81,Arrest of ISI Spies Have Created Panic Among People : DMK President 14th September 2014 01:12 PM CHENNAI : DMK chief M Karunanidhi today said the arrest of ISI spies and their activities in Tamil Nadu has created panic among people and asked why no arrests have been made in connection with the May 1 twin bomb blasts in a train at the Central Railway Station in which a woman was killed .,1,1,2,train_06
train_04_151,External Affairs Minister Pranab Mukherjee got off to a sober and dignified start last week when he told his Pakistani counterpart that the elements responsible for the carnage did not want a “ leap forward ” in relations between India and Pakistan and were hence acting against Islamabad ’ s interests as well .,0,0.666666667,3,train_04
train_09_A_147,"Councillors Stage Stir 08th July 2011 07:41 AM SAMBALPUR : The councillors of Sambalpur , cutting across party lines , locked the Sambalpur municipal office on Thursday demanding cleaning of the Mahanadi and stop direct discharge of sewage water into the river .",1,0.666666667,3,train_09
train_06_70,"Then , Roja , along with other YSRC leaders and activists , immediately staged a dharna at the temple itself until the early hours of Saturday seeking action against those involved in the incident .",1,1,2,train_06
train_03_54,This was Thackeray 's first and keenly watched public rally after his Aurangabad rally last Tuesday when his convoy was attacked allegedly by NCP workers .,0,0.666666667,3,train_03
train_06_282,Two persons had been killed and over 90 injured in communal clashes that began on Saturday last over the issue of putting up religious flags .,1,1,2,train_06
train_08_103,Western Cape police arrested three people for public violence following service delivery protests in Philippi on the Cape Flats on Friday .,1,1,2,train_08
train_04_66,""" We conducted the march to request the global leaders to re-design the policies so that earth could become a peaceful place to live with harmony , "" said Meeran Haider .",1,1,3,train_04
train_08_246,"Law ’ s parents , who initially opposed her protesting , backed her after she explained her views .",1,1,2,train_08
train_06_22,"SIT fails to serve notice on Mani 14th November 2012 10:43 AM The Special Investigation Team ( SIT ) , probing the murder of Youth Congress leader Anchery Baby , failed to serve notice for polygraph test on former CPM Idukki secretary M M Mani and another accused Kynakari Kuttan on Tuesday .",0,0.5,2,train_06
train_01_190,"Tiruvannamalai : Cab drivers , owners take out rally May 22 , 2012 00:00 IST Tourist cab drivers and owners took out a rally here on Monday demanding to scrap lifetime tax system introduced by Tamil Nadu government .",1,1,3,train_01
train_03_104,"Leung Chun-ying 's second meet-the-public session , in Kwun Tong , was a much quieter affair than his first one last week , when he caused uproar in some quarters by expressing support for the police 's handling of a protest in Mong Kok at which rival groups clashed over a teacher 's verbal attack on officers .",1,0.666666667,3,train_03
train_07_152,"Friday was the concluding day of Rahul ’ s three-day tour of Amethi where he launched several important projects , addressed party workers , met members of women ’ s self-help groups and held a public meeting , besides reviewing various development works .",0,0.5,2,train_07
train_09_B_129,"“ He ( Shahzad ) is held guilty of attempting to cause death of Head Constables Balwant Singh and Rajbir Singh and causing death of Inspector M C Sharma by firing on them , ” Additional Sessions Judge Rajender Kumar Shastri said .",1,1,2,train_09
train_04_125,Activists assemble The activists assembled in front of the office to prevent Mr. Ranjth from entering the building .,1,0.666666667,3,train_04
train_03_317,"When the chief minister was about to inaugurate the mela in the afternoon , some candidates made a dash towards the dais , shouting : “ CM down , down ’ ’ and “ Government down , down ’ ’ .",0,0.666666667,3,train_03
train_06_13,"About 1,000 angry protesters gathered outside the Alice Magistrates Court on Thursday where four suspects appeared on charges of murdering a Victoria Hospital tutor last year .",0,0.5,2,train_06
train_05_123,"Irate cab drivers also damaged three vehicles at Tarnaka , Habsiguda , Chandrayangutta and Shamshabad airport early on Thursday for ferrying passengers .",1,1,2,train_05
train_07_196,"Back then , the demonstrations were largely motivated by concern for the fate of the nation and a desire to see democratic freedoms put in place .",1,1,2,train_07
train_03_305,"They have failed the African National Congress and they shame us as the alliance , '' he told members of the SA Municipal Workers' Union ( Samwu ) at a protest march in Durban .",0,1,3,train_03
train_08_136,The popular social network has been blocked since ethnic riots in China ’ s far west in 2009 and Instagram was banned during pro-democracy protests in Hong Kong in 2014 .,1,0.5,2,train_08
train_08_177,"The protestors removed a portion of the railway track between Diphu and Doldoli stations today , halting train movement , they said .",1,1,2,train_08
train_01_324,The stir was led by Ramani Ranjan Padhan under the banner of Jivan Jibika Surakhya Samiti .,0,1,3,train_01
train_06_26,"The Left , the BJP and a few other parties have been disrupting Parliament proceedings for the past two days over the alleged involvement of the Maoists in organising Trinamool Congress rally at Lalgarh in West Bengal .",1,1,2,train_06
train_04_319,"To avoid trouble , the Arunthathiyars attempted to conduct rituals at Kalliamman temple on their street with loud speakers , but the Caste Hindus prevented their efforts on Sunday in which the tile roof of a nearby shed was damaged .",1,1,3,train_04
train_05_35,They stopped at the intersection of Beneden and OR Tambo Drive near the taxi rank before drove off into the city .,0,1,2,train_05
train_07_220,"Muck on road after SP leader , supporters beat up LMC men - Indian Express Express News Service , Express News Service : Lucknow , Wed Jul 11 2012 , 04:20 hrs A Samajwadi Party leader and his supporters allegedly beat up three Lucknow Municipal Corporation sanitation workers and manhandled a constable in Thakurganj area on Tuesday .",0,0.5,2,train_07
train_04_73,It all started at about 9 last night when a gang of 30 plain-clothes policemen armedwith rifles and rods began attacking passersby and vehicles .,0,0.666666667,3,train_04
train_08_257,"The hike was withdrawn on Wednesday following protests by activists of the Youth Congress , the BJP and the DYFI .",1,1,2,train_08
train_08_228,"The violence that followed in Nandigram was due to them for which the BJP was criticising the CPI(M) , he added .",1,1,2,train_08
train_02_104,"More than two weeks after three Dalit settlements , not far from Nayakankottai in this backward district in north-west Tamil Nadu , were attacked , the air is still thick with tension .",0,0.666666667,3,train_02
train_06_229,"Since the work on the bridge was progressing at a snail ’ s pace , the locals had begun an agitation since June 16 .",1,1,2,train_06
train_07_121,"In a scathing attack on the PMK at a press meet , Thirumavalavan , said the violence was not spontaneous .",0,0.5,2,train_07
train_01_177,About 125 bus operators across Gauteng stopped reporting for duty two weeks ago following a dispute in mileage payment .,1,1,3,train_01
train_06_293,"Presbyter of Church Injured in Attack in Salem 31st August 2015 09:53 AM SALEM : A 55 - year-old presbyter of a church at Hasthampatty near here was injured after he was allegedly assaulted by another group in the shrine during Sunday mass , police said here today .",1,1,2,train_06
train_04_271,"Ambur Violence Targeted at Police , Was Not Communal : MMK Leader 04th July 2015 06:30 AM COIMBATORE : The violence that broke out in Ambur condemning the death of Shameel Ahmed is not based on communal grounds , said Manithaneya Makkal Katchi ( MMK ) MLA M H Jawahirullah here on Friday .",0,1,3,train_04
train_08_314,"So-called "" fidayeen "" , or suicide , squads of Lashkar-e-Toiba militants launched a series of attacks in Jammu and Kashmir last year , killing many soldiers .",1,1,2,train_08
train_03_165,"THIRUVANANTHAPURAM : Several persons , including police personnel , were hurt in clashes between local people and the police at Palode near Nedumangad in Thiruvananthapuram district on Sunday .",1,0.666666667,3,train_03
train_03_192,"|PTI GAYA : A 20 - year-old youth was shot dead allegedly by JD(U) MLC Manorama Devi 's son Rocky for overtaking his vehicle near police line in Bihar 's Gaya district , triggering protests in the area .",1,1,3,train_03
train_01_294,"TIRUCHI : Residents raise black flag atop their houses May 06 , 2016 00:00 IST Residents of Quaide Milleth Nagar near Ariyamangalam on Thursday hoisted black flags atop their houses demanding basic amenities and threatened to boycott the Assembly election if their demands were not conceded .",1,1,3,train_01
train_03_243,"The SAHRC investigated Tatane 's death , during a protest in Ficksburg in April 2011 , followed a complaint by the Council for the Advancement of the SA Constitution .",1,1,3,train_03
train_08_194,"TIRUNELVELI : ‘ Give house sites to Lankan expatriates ’ June 13 , 2013 00:00 IST CPI ( M-L ) members stage demo Demanding free house sites to 18 Sri Lankan expatriate families , Communist Party of India ( Marxist-Leninist ) members staged a demonstration in front of the railway junction here on Tuesday .",1,1,2,train_08
train_06_64,"What was interesting was that on the other side of the road , scores of residents were again ululating and chanting ANC ! !",0,0.5,2,train_06
train_02_40,"About 200 people , majority of them leaders and workers of the Congress party , were arrested in connection with 114 cases of attacks on Reliance outlets .",1,0.666666667,3,train_02
train_03_86,"He said he told Ndebele that since this was a repeat of what happened when the prime minister of India was in the country , party officials should have followed those who were leaving the stadium and observed them .",0,1,3,train_03
train_06_319,"Mthuthuzeli Tom , the president of the National Union of Metalworkers of SA ( Numsa ) said during a march to the offices of the Fuel Retailers Association ( FRA ) and the Retail Motor Industry ( RMI ) that it is better for their members to suffer now than to keep on suffering .",0,0.5,2,train_06
train_01_81,Sporadic violence during hartal 20th May 2009 10:23 AM THIRUVANANTHAPURAM : Sporadic violence marked the hartal on Tuesday called by Muslim organisations in protest against the police action in Cheriyathura-Beemappally areas on Sunday .,1,1,3,train_01
train_04_71,The angry policemen wrote slogans on RTC buses demanding that the transfer of Umesh Chandra be revoked .,1,1,3,train_04
train_02_55,"`` Residents went on a rampage by throwing stones at Nala Municipality offices , '' said Thakeng .",0,0.666666667,3,train_02
train_03_67,"KOLLAM : Neglect of Kollam alleged August 06 , 2011 00:00 IST UDF government has declared war on people : Chandrappan The district unit of the Left Democratic Front ( LDF ) staged a dharna at the Press Club Maidan here on Friday to register its protest against the alleged neglect of the district in the revised Budget presented by Finance Minister K.M. Mani .",1,1,3,train_03
train_01_116,"Jammu : Delhi court blast accused killed in Kishtwar August 07 , 2012 00:00 IST A 2011 Delhi High Court blast accused , Amir Ali Kamal , was among two Hizb—ul—Mujahideen ( HM ) militants killed on Monday in a shootout with security forces in the mountainous Kishtwar district of Jammu and Kashmir , police said .",1,0.666666667,3,train_01
train_06_298,"Our Universities are already cash-strapped and inevitably the burden of paying for this brazen right wing vandalism will be carried by the poorest of students , who are desperate to access higher education so that they can one day get a job . ''",1,0.5,2,train_06
train_02_61,Shiv Sena is backing their strike .,0,0.5,2,train_02
train_01_70,Some police personnel intervened and urged them to give up their protest - but to no avail .,1,0.666666667,3,train_01
